symbol,isin,name,currency,size,domicile,exchange,instrument,ter,ticker,wkn
IE00B00FV011,IE00B00FV011,iShares Core GBP Corporate Bond UCITS ETF,GBP,1932.0,Ireland,"gettex, London, SIX Swiss Exchange",ETF,0.2,2B7Q,A0DKL3
IE000NFR7C63,IE000NFR7C63,iShares MSCI China Tech UCITS ETF USD (Acc),USD,1926.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.45,CBUK,A3CU00
IE00BYM11J43,IE00BYM11J43,UBS MSCI ACWI SF UCITS ETF hUSD acc,USD,1923.0,Ireland,SIX Swiss Exchange,ETF,0.21,ACWIU,A14VJS
IE000HFXP0D2,IE000HFXP0D2,JPMorgan Global Research Enhanced Index Equity (ESG) UCITS ETF USD (dist),USD,1890.0,Ireland,"gettex, XETRA, London",ETF,0.25,JRGD,A3CYEG
LU0480132876,LU0480132876,UBS Core MSCI EM UCITS ETF USD dis,USD,1877.0,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.15,UIMI,UB42AA
IE00BG47K971,IE00BG47K971,Vanguard Global Aggregate Bond UCITS ETF GBP Hedged Accumulating,GBP,1871.0,Ireland,London,ETF,0.08,VAGS,A2N9W5
IE00BDQZMX67,IE00BDQZMX67,UBS MSCI ACWI Universal UCITS ETF USD dis,USD,1859.0,Ireland,"SIX Swiss Exchange, Borsa Italiana",ETF,0.23,AWESG,A2PL57
LU1829220216,LU1829220216,Amundi MSCI All Country World UCITS ETF EUR Acc,EUR,1851.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.45,LYY0,LYX00C
IE00BQT3WG13,IE00BQT3WG13,iShares MSCI China A UCITS ETF,USD,1850.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.4,36BZ,A12DPT
IE00B3B8Q275,IE00B3B8Q275,iShares Euro Covered Bond UCITS ETF,EUR,1839.0,Ireland,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.2,IUS6,A0Q41Y
IE00BYXYYK40,IE00BYXYYK40,iShares J.P. Morgan USD Emerging Markets Bond UCITS ETF (Acc),USD,1807.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.45,IS02,A2DN9U
LU1048313891,LU1048313891,UBS MSCI EM Socially Responsible UCITS ETF USD dis,USD,1798.0,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.24,UEF5,A110QD
IE00B3VWM098,IE00B3VWM098,iShares MSCI USA Small Cap ESG Enhanced CTB UCITS ETF USD (Acc),USD,1790.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.43,SXRG,A0X8SB
IE000D3BWBR2,IE000D3BWBR2,iShares S&P 500 Swap UCITS ETF USD (Dist),USD,1774.0,Ireland,"London, Euronext Amsterdam",ETF,0.05,I50D,A3DA9Y
LU1650488494,LU1650488494,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,EUR,1772.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.15,LYQ3,LYX0XJ
IE00BJZ2DD79,IE00BJZ2DD79,Xtrackers Russell 2000 UCITS ETF 1C,USD,1771.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,XRS2,A1XEJT
IE00BHZRR147,IE00BHZRR147,Franklin FTSE China UCITS ETF,USD,1753.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.19,FLXC,A2PB5V
IE00B7J7TB45,IE00B7J7TB45,iShares Global Corporate Bond UCITS ETF,USD,1736.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,IS0X,A1J0YD
IE00BKX55Q28,IE00BKX55Q28,Vanguard FTSE 250 UCITS ETF Distributing,GBP,1736.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.1,VMID,A12CX0
IE00B2QWCY14,IE00B2QWCY14,iShares S&P SmallCap 600 UCITS ETF,USD,1735.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.3,IUS3,A0Q1YY
IE00016PSX47,IE00016PSX47,Amundi MSCI World ESG Selection UCITS ETF Acc,USD,1727.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,MWOP,ETF049
DE000ETFL011,DE000ETFL011,Deka DAX UCITS ETF,EUR,1716.0,Germany,"gettex, XETRA, Stuttgart",ETF,0.15,EL4A,ETFL01
IE00BYM11H29,IE00BYM11H29,UBS MSCI ACWI SF UCITS ETF USD acc,USD,1696.0,Ireland,"SIX Swiss Exchange, Borsa Italiana",ETF,0.21,ACWIA,A14VJR
IE00BHZPJ783,IE00BHZPJ783,iShares MSCI Europe ESG Enhanced CTB UCITS ETF EUR (Acc),EUR,1691.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.12,EDM6,A2PCB5
JE00BN2CJ301,JE00BN2CJ301,WisdomTree Core Physical Gold,USD,1690.0,Jersey,"gettex, XETRA, London, Euronext Paris, Borsa Italiana",ETC,0.12,WGLD,A3GNFN
IE00BG47KH54,IE00BG47KH54,Vanguard Global Aggregate Bond UCITS ETF EUR Hedged Accumulating,EUR,1673.0,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.08,VAGF,A2PJZJ
IE00BYVQ9F29,IE00BYVQ9F29,iShares Nasdaq 100 UCITS ETF EUR Hedged Acc,EUR,1668.0,Ireland,"gettex, XETRA, Stuttgart",ETF,0.33,NQSE,A2N34W
LU2178481649,LU2178481649,Xtrackers II EUR Corporate Bond Short Duration SRI PAB UCITS ETF 1C 1C,EUR,1659.0,Luxembourg,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.16,XZE5,A2P4XG
IE00BHXMHL11,IE00BHXMHL11,UBS S&P 500 Scored & Screened UCITS ETF USD acc,USD,1656.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.1,4UBQ,A2PEVA
LU0274221281,LU0274221281,Xtrackers Swiss Large Cap UCITS ETF 1D,CHF,1649.0,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,XSMI,DBX1SM
LU1834983477,LU1834983477,Amundi STOXX Europe 600 Banks UCITS ETF Acc,EUR,1649.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,LBNK,LYX01W
IE00BGQYRS42,IE00BGQYRS42,Xtrackers MSCI USA Information Technology UCITS ETF 1D,USD,1644.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.12,XUTC,A1W9KD
IE000U7L59A3,IE000U7L59A3,iShares MSCI USA ESG Enhanced CTB UCITS ETF EUR Hedged (Acc),EUR,1634.0,Ireland,"gettex, XETRA",ETF,0.1,CBUC,A3CR2Z
DE000A0Q4RZ9,DE000A0Q4RZ9,iShares eb.rexx Government Germany 0-1yr UCITS ETF (DE),EUR,1623.0,Germany,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.13,EXVM,A0Q4RZ
IE00B3DKXQ41,IE00B3DKXQ41,iShares EUR Aggregate Bond ESG SRI UCITS ETF EUR (Dist),EUR,1619.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.16,EUN4,A0RGEN
IE00BG0J4957,IE00BG0J4957,iShares Broad USD High Yield Corporate Bond UCITS ETF USD (Dist),USD,1613.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.2,UDHY,A2JMGF
IE00B3VSSL01,IE00B3VSSL01,Invesco US Technology Sector UCITS ETF,USD,1608.0,Ireland,"gettex, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.14,SML3,A0YHMJ
IE00BNRQM384,IE00BNRQM384,Invesco Nasdaq-100 Swap UCITS ETF Acc,USD,1603.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.2,EQQX,A2QMHS
IE00BYM11K57,IE00BYM11K57,UBS MSCI ACWI SF UCITS ETF hEUR acc,EUR,1603.0,Ireland,"SIX Swiss Exchange, Borsa Italiana",ETF,0.21,ACWIE,A14VJT
LU1109943388,LU1109943388,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1C,EUR,1575.0,Luxembourg,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.2,XHYA,DBX0PS
IE00BGCSB447,IE00BGCSB447,iShares USD Ultrashort Bond UCITS ETF USD (Acc),USD,1574.0,Ireland,"gettex, London",ETF,0.09,OM3G,A2JNLJ
LU1829218749,LU1829218749,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc,EUR,1570.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,LYTR,LYX0Z2
IE000APK27S2,IE000APK27S2,iShares Global Aggregate Bond ESG ​SRI UCITS ETF EUR Hedged (Acc),EUR,1568.0,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.1,AEGE,A3CWP2
LU1407892592,LU1407892592,Amundi Core UK Government Bond UCITS ETF Dist,GBP,1567.0,Luxembourg,"gettex, London, Euronext Paris",ETF,0.05,LYTG,LYX0VW
IE00BMFKG444,IE00BMFKG444,Xtrackers Nasdaq 100 UCITS ETF 1C,USD,1567.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,XNAS,A2QJU3
IE00B57X3V84,IE00B57X3V84,iShares Dow Jones Global Leaders Screened UCITS ETF USD (Acc),USD,1561.0,Ireland,"gettex, XETRA, London, Stuttgart, Euronext Amsterdam",ETF,0.6,IUSL,A1H7ZT
IE000QDFFK00,IE000QDFFK00,AXA IM NASDAQ 100 UCITS ETF USD Acc,USD,1551.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.14,ANAV,A3DXEB
LU0950674332,LU0950674332,UBS MSCI World Socially Responsible UCITS ETF USD acc,USD,1549.0,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.22,SEAC,A1W3CQ
FR0010527275,FR0010527275,Amundi MSCI Water UCITS ETF Dist,EUR,1544.0,France,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.6,LYM8,LYX0CA
IE00B02KXH56,IE00B02KXH56,iShares MSCI Japan UCITS ETF (Dist),USD,1537.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.12,IQQJ,A0DK60
IE00BL25JP72,IE00BL25JP72,Xtrackers MSCI World Momentum UCITS ETF 1C,USD,1535.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,XDEM,A1103G
LU0147308422,LU0147308422,UBS Core MSCI EMU UCITS ETF EUR dis,EUR,1534.0,Luxembourg,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.12,UIM4,633611
IE00BF4G6Z54,IE00BF4G6Z54,JPMorgan Global Emerging Markets Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),USD,1525.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.35,JREM,A2DWM5
LU1287023185,LU1287023185,Amundi Euro Government Bond 7-10Y UCITS ETF Acc,EUR,1525.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.15,LYXD,LYX0VH
IE00BYM11L64,IE00BYM11L64,UBS MSCI ACWI SF UCITS ETF hCHF acc,CHF,1524.0,Ireland,SIX Swiss Exchange,ETF,0.21,ACWIS,A14VJU
IE00BFNM3L97,IE00BFNM3L97,iShares MSCI Japan Screened UCITS ETF USD (Acc),USD,1522.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.15,SGAJ,A2N6TF
IE00BHZRQZ17,IE00BHZRQZ17,Franklin FTSE India UCITS ETF ,USD,1508.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.19,FLXI,A2PB5W
IE00BKBF6H24,IE00BKBF6H24,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),EUR,1507.0,Ireland,"gettex, XETRA, Stuttgart",ETF,0.3,IWLE,A2PKSQ
LU2611732046,LU2611732046,Amundi Core DAX UCITS ETF Dist,EUR,1496.0,Luxembourg,"gettex, XETRA, SIX Swiss Exchange",ETF,0.08,C001,ETF200
FR0010655712,FR0010655712,Amundi ETF DAX UCITS ETF DR,EUR,1496.0,France,"gettex, XETRA, London, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.1,CG1G,A0REJQ
IE00BMWXKN31,IE00BMWXKN31,HSBC Hang Seng TECH UCITS ETF HKD,HKD,1492.0,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.5,H4ZX,A2QHV0
IE000Z8F16G5,IE000Z8F16G5,iShares Global Aggregate Bond ESG ​SRI UCITS ETF CHF Hedged (Acc),CHF,1482.0,Ireland,SIX Swiss Exchange,ETF,0.1,SHIR,A3C5HN
LU1291102447,LU1291102447,BNP Paribas Easy MSCI Japan Min TE UCITS ETF,EUR,1480.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange",ETF,0.15,EJAP,A2ADB6
IE00BF3N7094,IE00BF3N7094,iShares EUR High Yield Corporate Bond UCITS ETF EUR (Acc),EUR,1479.0,Ireland,"gettex, London, SIX Swiss Exchange",ETF,0.5,SXRI,A2DUCZ
LU0839027447,LU0839027447,Xtrackers Nikkei 225 UCITS ETF 1D,JPY,1477.0,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.09,XDJP,DBX0NJ
IE00B1FZS467,IE00B1FZS467,iShares Global Infrastructure UCITS ETF USD (Dist),USD,1468.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.65,IQQI,A0LEW9
DE000ETFL581,DE000ETFL581,Deka MSCI World Climate Change ESG UCITS ETF,EUR,1455.0,Germany,"gettex, XETRA",ETF,0.26,D6RP,ETFL58
IE00B5L01S80,IE00B5L01S80,HSBC FTSE EPRA NAREIT Developed UCITS ETF USD,USD,1454.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.24,H4ZL,A1JCM0
LU1861138961,LU1861138961,Amundi MSCI Emerging Markets SRI Climate Paris Aligned UCITS ETF DR (C),USD,1447.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,AMEI,A2JSDD
IE00BDZZTM54,IE00BDZZTM54,iShares MSCI World SRI UCITS ETF USD (Dist),USD,1438.0,Ireland,"gettex, XETRA, London",ETF,0.2,2B7J,A2DX7X
IE000CL68Z69,IE000CL68Z69,Amundi MSCI World Climate Paris Aligned UCITS ETF Acc,USD,1436.0,Ireland,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,PABW,ETF141
LU1681040223,LU1681040223,Amundi STOXX Europe 600 ESG UCITS ETF DR EUR (C),EUR,1431.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange",ETF,0.18,AME6,A2H57X
IE00BMW42181,IE00BMW42181,iShares MSCI Europe Health Care Sector UCITS ETF EUR (Acc),EUR,1416.0,Ireland,"gettex, XETRA, London",ETF,0.18,ESIH,A2QBZ0
XS2115336336,XS2115336336,HANetf The Royal Mint Responsibly Sourced Physical Gold ETC,USD,1415.0,Ireland,"gettex, XETRA, London, Euronext Paris, Borsa Italiana",ETC,0.22,RM8U,A279KU
IE00BG0J4C88,IE00BG0J4C88,iShares Digital Security UCITS ETF USD (Acc),USD,1414.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.4,L0CK,A2JMGE
IE00B0M62X26,IE00B0M62X26,iShares Euro Inflation Linked Government Bond UCITS ETF,EUR,1413.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.09,IBCI,A0HGV1
IE00BG370F43,IE00BG370F43,Xtrackers MSCI Emerging Markets ESG UCITS ETF 1C,USD,1412.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,XZEM,A2JHSF
IE000UQND7H4,IE000UQND7H4,HSBC MSCI World UCITS ETF USD (Acc),USD,1402.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,H4ZY,A3DN5J
IE00B53L4350,IE00B53L4350,iShares Dow Jones Industrial Average UCITS ETF (Acc),USD,1397.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.33,SXRU,A0YEDK
IE00BFNM3B99,IE00BFNM3B99,iShares MSCI EMU Screened UCITS ETF EUR (Acc),EUR,1386.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.12,SLMA,A2N48B
IE00BK5BR626,IE00BK5BR626,Vanguard FTSE All-World High Dividend Yield UCITS ETF Acc,USD,1386.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.29,VGWE,A2PLTB
LU1681038243,LU1681038243,Amundi Nasdaq-100 Swap UCITS ETF EUR Acc,EUR,1386.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.23,6AQQ,A2H577
IE00B5M1WJ87,IE00B5M1WJ87,SPDR S&P Euro Dividend Aristocrats UCITS ETF (Dist),EUR,1382.0,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,SPYW,A1JT1B
LU2008761053,LU2008761053,BNP Paribas Easy EUR Corporate Bond SRI PAB 3-5Y UCITS ETF,EUR,1379.0,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,ASR5,A2PP8C
IE00BCBJG560,IE00BCBJG560,SPDR MSCI World Small Cap UCITS ETF,USD,1375.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.45,ZPRS,A1W56P
IE00B52SF786,IE00B52SF786,iShares MSCI Canada UCITS ETF (Acc),USD,1375.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.48,SXR2,A0YEDS
LU0959211326,LU0959211326,Amundi Core S&P 500 Swap UCITS ETF EUR Hedged Acc,EUR,1373.0,Luxembourg,"Euronext Paris, Borsa Italiana",ETF,0.07,SPHC,LYX0RX
IE000M7V94E1,IE000M7V94E1,VanEck Uranium and Nuclear Technologies UCITS ETF A,USD,1372.0,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.55,NUKL,A3D47K
IE00BKX8G916,IE00BKX8G916,Invesco S&P 500 UCITS ETF GBP Hedged Acc,GBP,1371.0,Ireland,"gettex, London",ETF,0.05,SML2,A2P42Y
IE00BF1QPK61,IE00BF1QPK61,SPDR Bloomberg Global Aggregate Bond UCITS ETF CHF Hedged,CHF,1370.0,Ireland,SIX Swiss Exchange,ETF,0.1,GLAC,A2H8NP
IE00BFM6TD65,IE00BFM6TD65,iShares J.P. Morgan USD Emerging Markets Corp Bond UCITS ETF USD (Acc),USD,1370.0,Ireland,"gettex, London",ETF,0.5,QDV8,A2JKT0
IE00BD1F4L37,IE00BD1F4L37,iShares Edge MSCI USA Quality Factor UCITS ETF,USD,1365.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.2,QDVB,A2AP34
IE00BDFL4P12,IE00BDFL4P12,iShares Diversified Commodity Swap UCITS ETF,USD,1356.0,Ireland,"gettex, XETRA, London, Stuttgart",ETF,0.19,SXRS,A2DK6R
IE00BDQZN774,IE00BDQZN774,UBS MSCI ACWI Universal UCITS ETF hCHF acc,CHF,1355.0,Ireland,SIX Swiss Exchange,ETF,0.26,AWESGS,A2H5B5
LU1602144575,LU1602144575,Amundi MSCI EMU ESG Selection UCITS ETF DR - EUR (C),EUR,1352.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,AMED,A2DR4R
IE00BQWJFQ70,IE00BQWJFQ70,SPDR Morningstar Multi-Asset Global Infrastructure UCITS ETF,USD,1347.0,Ireland,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.4,ZPRI,A12EAR
LU0779800910,LU0779800910,Xtrackers CSI 300 Swap UCITS ETF 1C,USD,1344.0,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.5,XCHA,DBX0M2
IE000I8KRLL9,IE000I8KRLL9,iShares MSCI Global Semiconductors UCITS ETF USD (Acc),USD,1341.0,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.35,SEC0,A3CVRA
IE00BFNM3H51,IE00BFNM3H51,iShares MSCI USA Screened UCITS ETF USD (Dist),USD,1341.0,Ireland,"gettex, XETRA, London, Stuttgart",ETF,0.07,SLUS,A2N6TC
IE00BCRY5Y77,IE00BCRY5Y77,iShares USD Short Duration Corporate Bond UCITS ETF (Dist),USD,1337.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.2,IS3J,A1W372
IE000AK4O3W6,IE000AK4O3W6,iShares EUR Corporate Bond 0-3yr ESG SRI UCITS ETF EUR (Acc),EUR,1336.0,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.12,IE3E,A3DLEG
LU1681041114,LU1681041114,Amundi Floating Rate Euro Corporate ESG UCITS ETF EUR (C),EUR,1328.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,FRNE,A2H585
IE000MAO75G5,IE000MAO75G5,iShares Core MSCI Europe UCITS ETF EUR (Acc),EUR,1325.0,Ireland,"gettex, XETRA",ETF,0.12,CEBZ,A406QE
LU1861137484,LU1861137484,Amundi MSCI Europe SRI Climate Paris Aligned UCITS ETF DR (C),EUR,1324.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,MIVB,A2JSDC
IE00BGYWFS63,IE00BGYWFS63,Vanguard USD Treasury Bond UCITS ETF Accumulating,USD,1323.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.05,VAGT,A2PCCK
DE000ETFL284,DE000ETFL284,Deka MSCI Europe UCITS ETF,EUR,1322.0,Germany,"gettex, XETRA, Stuttgart",ETF,0.3,EL42,ETFL28
LU0340285161,LU0340285161,UBS MSCI World UCITS ETF USD dis,USD,1320.0,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,UIM7,A0NCFR
LU1230136894,LU1230136894,Amundi Smart Overnight Return UCITS ETF GBP Hedged Acc,GBP,1310.0,Luxembourg,"gettex, London, SIX Swiss Exchange",ETF,0.1,B8TM,LYX0UU
IE000CNSFAR2,IE000CNSFAR2,Amundi Core MSCI World UCITS ETF USD Dist,USD,1309.0,Ireland,"gettex, XETRA",ETF,0.12,MWOE,A3DH0A
IE00B4K6B022,IE00B4K6B022,HSBC EURO STOXX 50 UCITS ETF EUR,EUR,1308.0,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.05,H4ZA,A0YF4H
LU1291104575,LU1291104575,BNP Paribas Easy MSCI USA Min TE UCITS ETF,EUR,1302.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.16,ENOA,A2ADB1
LU0959211243,LU0959211243,Amundi Core S&P 500 Swap UCITS ETF EUR Hedged Dist,EUR,1300.0,Luxembourg,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETF,0.07,LYP2,LYX0RE
FR0013041530,FR0013041530,BNP Paribas Easy S&P 500 UCITS ETF EUR Hedged,EUR,1299.0,France,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.14,ESEH,A14Z68
IE00BK5BR733,IE00BK5BR733,Vanguard FTSE Emerging Markets UCITS ETF (USD) Accumulating,USD,1291.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.17,VFEA,A2PLTC
LU1525418643,LU1525418643,Amundi EUR Corporate Bond 1-5Y ESG UCITS ETF DR,EUR,1280.0,Luxembourg,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETF,0.2,A4H7,A2DJET
IE000R4ZNTN3,IE000R4ZNTN3,iShares MSCI World ex-USA UCITS ETF USD (Acc),USD,1274.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.15,IXUA,A40X3Z
LU1859444769,LU1859444769,BNP Paribas Easy EUR Corporate Bond SRI PAB UCITS ETF Acc,EUR,1274.0,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,ASRI,A2N8AD
IE00B7KQ7B66,IE00B7KQ7B66,UBS Core MSCI World UCITS ETF USD dis,USD,1269.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.06,UBU7,A1JVCA
IE000L2TO2T2,IE000L2TO2T2,iShares EUR Corporate Bond ESG SRI UCITS ETF EUR (Acc),EUR,1264.0,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.14,SUA0,A3DJQK
IE000264WWY0,IE000264WWY0,iShares iBonds Dec 2028 Term EUR Corporate UCITS ETF EUR (Dist),EUR,1259.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.12,IB28,A3D8E7
IE00BF540Y54,IE00BF540Y54,iShares Core Global Aggregate Bond UCITS ETF GBP Hedged (Dist),GBP,1257.0,Ireland,"gettex, London",ETF,0.1,IS0G,A2H6ZS
LU1437018598,LU1437018598,Amundi Core Euro Government Bond UCITS ETF Acc,EUR,1253.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, Borsa Italiana",ETF,0.09,A4HC,A2AUDE
JE00B8DFY052,JE00B8DFY052,WisdomTree Physical Gold - EUR Daily Hedged,EUR,1250.0,Jersey,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETC,0.12,GBSE,A1RX98
IE00B9F5YL18,IE00B9F5YL18,Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF Distributing,USD,1248.0,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.15,VGEJ,A1T8FT
