isin,ticker,exchange,name,currency,ter
IE0032077012,EQQQ,XETRA,Invesco EQQQ Nasdaq-100 UCITS ETF,EUR,0.3
IE00BJ0KDR00,XD9U,gettex,Xtrackers MSCI USA UCITS ETF 1C,EUR,0.07
IE00BJ0KDR00,XD9U,Stuttgart Stock Exchange,Xtrackers MSCI USA UCITS ETF 1C,EUR,0.07
IE00BJ0KDR00,XD9U,Borsa Italiana,Xtrackers MSCI USA UCITS ETF 1C,EUR,0.07
IE00BJ0KDR00,XDUS,London Stock Exchange,Xtrackers MSCI USA UCITS ETF 1C,GBX,0.07
IE00BJ0KDR00,XD9U,London Stock Exchange,Xtrackers MSCI USA UCITS ETF 1C,USD,0.07
IE00BJ0KDR00,XD9U,SIX Swiss Exchange,Xtrackers MSCI USA UCITS ETF 1C,USD,0.07
IE00BJ0KDR00,XD9U,XETRA,Xtrackers MSCI USA UCITS ETF 1C,EUR,0.07
IE00BF4G7076,JREU,gettex,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),EUR,0.2
IE00BF4G7076,JREU,Stuttgart Stock Exchange,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),EUR,0.2
IE00BF4G7076,JREU,Borsa Italiana,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),EUR,0.2
IE00BF4G7076,JURE,London Stock Exchange,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),GBX,0.2
IE00BF4G7076,JREU,London Stock Exchange,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),USD,0.2
IE00BF4G7076,JREU,SIX Swiss Exchange,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),USD,0.2
IE00BF4G7076,JREU,XETRA,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),EUR,0.2
DE0002635307,EXSA,gettex,iShares STOXX Europe 600 UCITS ETF (DE),EUR,0.2
DE0002635307,EXSA,Stuttgart Stock Exchange,iShares STOXX Europe 600 UCITS ETF (DE),EUR,0.2
DE0002635307,EXSA,Borsa Italiana,iShares STOXX Europe 600 UCITS ETF (DE),EUR,0.2
DE0002635307,SXPIEX,SIX Swiss Exchange,iShares STOXX Europe 600 UCITS ETF (DE),EUR,0.2
DE0002635307,EXSA,XETRA,iShares STOXX Europe 600 UCITS ETF (DE),EUR,0.2
DE0005933931,EXS1,gettex,iShares Core DAX® UCITS ETF (DE) EUR (Acc),EUR,0.16
DE0005933931,EXS1,Stuttgart Stock Exchange,iShares Core DAX® UCITS ETF (DE) EUR (Acc),EUR,0.16
DE0005933931,EXS1,Borsa Italiana,iShares Core DAX® UCITS ETF (DE) EUR (Acc),EUR,0.16
DE0005933931,EXS1,Euronext Amsterdam,iShares Core DAX® UCITS ETF (DE) EUR (Acc),EUR,0.16
DE0005933931,DAXEX,SIX Swiss Exchange,iShares Core DAX® UCITS ETF (DE) EUR (Acc),CHF,0.16
DE0005933931,EXS1,XETRA,iShares Core DAX® UCITS ETF (DE) EUR (Acc),EUR,0.16
DE0005933956,EXW1,gettex,iShares EURO STOXX 50 UCITS ETF (DE),EUR,0.09
DE0005933956,EXW1,Stuttgart Stock Exchange,iShares EURO STOXX 50 UCITS ETF (DE),EUR,0.09
DE0005933956,-,BATS Chi-X Europe,iShares EURO STOXX 50 UCITS ETF (DE),EUR,0.09
DE0005933956,DJSXE,SIX Swiss Exchange,iShares EURO STOXX 50 UCITS ETF (DE),EUR,0.09
DE0005933956,EXW1,XETRA,iShares EURO STOXX 50 UCITS ETF (DE),EUR,0.09
IE00BFMNPS42,XZMU,gettex,Xtrackers MSCI USA ESG UCITS ETF 1C,EUR,0.15
IE00BFMNPS42,XZMU,Stuttgart Stock Exchange,Xtrackers MSCI USA ESG UCITS ETF 1C,EUR,0.15
IE00BFMNPS42,XZMU,Borsa Italiana,Xtrackers MSCI USA ESG UCITS ETF 1C,EUR,0.15
IE00BFMNPS42,XZMU,London Stock Exchange,Xtrackers MSCI USA ESG UCITS ETF 1C,USD,0.15
IE00BFMNPS42,XESU,London Stock Exchange,Xtrackers MSCI USA ESG UCITS ETF 1C,GBP,0.15
IE00BFMNPS42,XZMU,SIX Swiss Exchange,Xtrackers MSCI USA ESG UCITS ETF 1C,USD,0.15
IE00BFMNPS42,XZMU,XETRA,Xtrackers MSCI USA ESG UCITS ETF 1C,EUR,0.15
IE00BTJRMP35,XMME,gettex,Xtrackers MSCI Emerging Markets UCITS ETF 1C,EUR,0.18
IE00BTJRMP35,XMME,Stuttgart Stock Exchange,Xtrackers MSCI Emerging Markets UCITS ETF 1C,EUR,0.18
IE00BTJRMP35,XMME,Borsa Italiana,Xtrackers MSCI Emerging Markets UCITS ETF 1C,EUR,0.18
IE00BTJRMP35,XMMS,London Stock Exchange,Xtrackers MSCI Emerging Markets UCITS ETF 1C,GBX,0.18
IE00BTJRMP35,XMME,London Stock Exchange,Xtrackers MSCI Emerging Markets UCITS ETF 1C,USD,0.18
IE00BTJRMP35,XMME,SIX Swiss Exchange,Xtrackers MSCI Emerging Markets UCITS ETF 1C,CHF,0.18
IE00BTJRMP35,XMME,XETRA,Xtrackers MSCI Emerging Markets UCITS ETF 1C,EUR,0.18
IE00B3ZW0K18,IBCF,gettex,iShares S&P 500 EUR Hedged UCITS ETF (Acc),EUR,0.2
IE00B3ZW0K18,IBCF,Stuttgart Stock Exchange,iShares S&P 500 EUR Hedged UCITS ETF (Acc),EUR,0.2
IE00B3ZW0K18,IUSE,Borsa Italiana,iShares S&P 500 EUR Hedged UCITS ETF (Acc),EUR,0.2
IE00B3ZW0K18,IUES,Euronext Amsterdam,iShares S&P 500 EUR Hedged UCITS ETF (Acc),EUR,0.2
IE00B3ZW0K18,IUSE,London Stock Exchange,iShares S&P 500 EUR Hedged UCITS ETF (Acc),EUR,0.2
IE00B3ZW0K18,IUSE,SIX Swiss Exchange,iShares S&P 500 EUR Hedged UCITS ETF (Acc),EUR,0.2
IE00B3ZW0K18,IBCF,XETRA,iShares S&P 500 EUR Hedged UCITS ETF (Acc),EUR,0.2
FR0010315770,LYYA,gettex,Amundi MSCI World Swap II UCITS ETF Dist,EUR,0.3
FR0010315770,LYYA,Stuttgart Stock Exchange,Amundi MSCI World Swap II UCITS ETF Dist,EUR,0.3
FR0010315770,OLY3,London Stock Exchange,Amundi MSCI World Swap II UCITS ETF Dist,EUR,0.3
FR0010315770,WLD,Borsa Italiana,Amundi MSCI World Swap II UCITS ETF Dist,EUR,0.3
FR0010315770,WLD,Euronext Paris,Amundi MSCI World Swap II UCITS ETF Dist,EUR,0.3
FR0010315770,WLDL,London Stock Exchange,Amundi MSCI World Swap II UCITS ETF Dist,GBX,0.3
FR0010315770,WLDD,London Stock Exchange,Amundi MSCI World Swap II UCITS ETF Dist,USD,0.3
FR0010315770,LYWLD,SIX Swiss Exchange,Amundi MSCI World Swap II UCITS ETF Dist,USD,0.3
FR0010315770,LYYA,XETRA,Amundi MSCI World Swap II UCITS ETF Dist,EUR,0.3
IE00BYML9W36,SPXD,Borsa Italiana,Invesco S&P 500 UCITS ETF Dist,EUR,0.05
IE00BYML9W36,D500,gettex,Invesco S&P 500 UCITS ETF Dist,EUR,0.05
IE00BYML9W36,-,Borsa Italiana,Invesco S&P 500 UCITS ETF Dist,USD,0.05
IE00BYML9W36,SPXD,London Stock Exchange,Invesco S&P 500 UCITS ETF Dist,USD,0.05
IE00BYML9W36,SPXD,SIX Swiss Exchange,Invesco S&P 500 UCITS ETF Dist,USD,0.05
IE00BYML9W36,D500,XETRA,Invesco S&P 500 UCITS ETF Dist,EUR,0.05
IE00BLNMYC90,XDEW,gettex,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,EUR,0.15
IE00BLNMYC90,XDEW,Stuttgart Stock Exchange,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,EUR,0.15
IE00BLNMYC90,XDEW,Borsa Italiana,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,EUR,0.15
IE00BLNMYC90,XDWE,London Stock Exchange,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,GBX,0.15
IE00BLNMYC90,XDEW,London Stock Exchange,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,USD,0.15
IE00BLNMYC90,XDEW,SIX Swiss Exchange,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,CHF,0.15
IE00BLNMYC90,XDEW,XETRA,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,EUR,0.15
IE00B0M62Q58,IWRD,London Stock Exchange,iShares MSCI World UCITS ETF (Dist),GBX,0.5
IE00B0M62Q58,IQQW,gettex,iShares MSCI World UCITS ETF (Dist),EUR,0.5
IE00B0M62Q58,IQQW,Stuttgart Stock Exchange,iShares MSCI World UCITS ETF (Dist),EUR,0.5
IE00B0M62Q58,IWRD,Borsa Italiana,iShares MSCI World UCITS ETF (Dist),EUR,0.5
IE00B0M62Q58,IWRD,Euronext Amsterdam,iShares MSCI World UCITS ETF (Dist),EUR,0.5
IE00B0M62Q58,IDWR,London Stock Exchange,iShares MSCI World UCITS ETF (Dist),USD,0.5
IE00B0M62Q58,IWRD,SIX Swiss Exchange,iShares MSCI World UCITS ETF (Dist),USD,0.5
IE00B0M62Q58,IQQW,XETRA,iShares MSCI World UCITS ETF (Dist),EUR,0.5
IE00BHZPJ908,EDMU,gettex,iShares MSCI USA ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.07
IE00BHZPJ908,EDME,Borsa Italiana,iShares MSCI USA ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.07
IE00BHZPJ908,EDMU,SIX Swiss Exchange,iShares MSCI USA ESG Enhanced CTB UCITS ETF USD (Acc),USD,0.07
IE00BHZPJ908,EDMU,XETRA,iShares MSCI USA ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.07
IE00B44Z5B48,SPYY,gettex,SPDR MSCI All Country World UCITS ETF (Acc),EUR,0.12
IE00B44Z5B48,SPYY,Stuttgart Stock Exchange,SPDR MSCI All Country World UCITS ETF (Acc),EUR,0.12
IE00B44Z5B48,ACWE,Borsa Italiana,SPDR MSCI All Country World UCITS ETF (Acc),EUR,0.12
IE00B44Z5B48,ACWE,Euronext Paris,SPDR MSCI All Country World UCITS ETF (Acc),EUR,0.12
IE00B44Z5B48,ACWD,London Stock Exchange,SPDR MSCI All Country World UCITS ETF (Acc),USD,0.12
IE00B44Z5B48,ACWI,London Stock Exchange,SPDR MSCI All Country World UCITS ETF (Acc),GBP,0.12
IE00B44Z5B48,ACWI,SIX Swiss Exchange,SPDR MSCI All Country World UCITS ETF (Acc),CHF,0.12
IE00B44Z5B48,SPYY,XETRA,SPDR MSCI All Country World UCITS ETF (Acc),EUR,0.12
IE00B5KQNG97,HSPX,London Stock Exchange,HSBC S&P 500 UCITS ETF USD,GBX,0.09
IE00B5KQNG97,H4ZF,gettex,HSBC S&P 500 UCITS ETF USD,EUR,0.09
IE00B5KQNG97,HSPD,Borsa Italiana,HSBC S&P 500 UCITS ETF USD,EUR,0.09
IE00B5KQNG97,HHH,Euronext Paris,HSBC S&P 500 UCITS ETF USD,EUR,0.09
IE00B5KQNG97,HSPD,London Stock Exchange,HSBC S&P 500 UCITS ETF USD,USD,0.09
IE00B5KQNG97,HSPX,SIX Swiss Exchange,HSBC S&P 500 UCITS ETF USD,USD,0.09
IE00B5KQNG97,H4ZF,XETRA,HSBC S&P 500 UCITS ETF USD,EUR,0.09
LU0274209237,XMEU,gettex,Xtrackers MSCI Europe UCITS ETF 1C,EUR,0.12
LU0274209237,XMEU,Borsa Italiana,Xtrackers MSCI Europe UCITS ETF 1C,EUR,0.12
LU0274209237,XMEU,London Stock Exchange,Xtrackers MSCI Europe UCITS ETF 1C,GBX,0.12
LU0274209237,XMED,London Stock Exchange,Xtrackers MSCI Europe UCITS ETF 1C,USD,0.12
LU0274209237,-,Singapore Stock Exchange,Xtrackers MSCI Europe UCITS ETF 1C,USD,0.12
LU0274209237,XMEU,SIX Swiss Exchange,Xtrackers MSCI Europe UCITS ETF 1C,EUR,0.12
LU0274209237,DBXA,Stuttgart Stock Exchange,Xtrackers MSCI Europe UCITS ETF 1C,EUR,0.12
LU0274209237,XMEU,XETRA,Xtrackers MSCI Europe UCITS ETF 1C,EUR,0.12
IE00B53L3W79,CS51,London Stock Exchange,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),GBX,0.1
IE00B53L3W79,SXRT,gettex,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),EUR,0.1
IE00B53L3W79,SXRT,Stuttgart Stock Exchange,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),EUR,0.1
IE00B53L3W79,CSSX5E,Borsa Italiana,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),EUR,0.1
IE00B53L3W79,CSX5,Euronext Amsterdam,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),EUR,0.1
IE00B53L3W79,ISX5,London Stock Exchange,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),USD,0.1
IE00B53L3W79,CSX5,London Stock Exchange,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),EUR,0.1
IE00B53L3W79,CSSX5E,SIX Swiss Exchange,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),EUR,0.1
IE00B53L3W79,SXRT,XETRA,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),EUR,0.1
LU0274211480,DBXD,gettex,Xtrackers DAX UCITS ETF 1C,EUR,0.09
LU0274211480,OXDX,London Stock Exchange,Xtrackers DAX UCITS ETF 1C,EUR,0.09
LU0274211480,OXDA,London Stock Exchange,Xtrackers DAX UCITS ETF 1C,CHF,0.09
LU0274211480,XDAX,Borsa Italiana,Xtrackers DAX UCITS ETF 1C,EUR,0.09
LU0274211480,XDAX,London Stock Exchange,Xtrackers DAX UCITS ETF 1C,GBX,0.09
LU0274211480,XDAX,SIX Swiss Exchange,Xtrackers DAX UCITS ETF 1C,CHF,0.09
LU0274211480,DBXD,Stuttgart Stock Exchange,Xtrackers DAX UCITS ETF 1C,EUR,0.09
LU0274211480,DBXD,XETRA,Xtrackers DAX UCITS ETF 1C,EUR,0.09
JE00B1VS3770,PHAU,Euronext Amsterdam,WisdomTree Physical Gold,EUR,0.39
JE00B1VS3770,PHAU,Borsa Italiana,WisdomTree Physical Gold,EUR,0.39
JE00B1VS3770,PHGP,London Stock Exchange,WisdomTree Physical Gold,GBX,0.39
JE00B1VS3770,PHAU,London Stock Exchange,WisdomTree Physical Gold,USD,0.39
JE00B1VS3770,PHAU,Euronext Paris,WisdomTree Physical Gold,EUR,0.39
JE00B1VS3770,VZLD,XETRA,WisdomTree Physical Gold,EUR,0.39
JE00B1VS3770,VZLD,gettex,WisdomTree Physical Gold,EUR,0.39
IE00BHZPJ239,EDM2,gettex,iShares MSCI EM ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.18
IE00BHZPJ239,EMEG,Borsa Italiana,iShares MSCI EM ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.18
IE00BHZPJ239,EDG2,London Stock Exchange,iShares MSCI EM ESG Enhanced CTB UCITS ETF USD (Acc),GBP,0.18
IE00BHZPJ239,EDM2,SIX Swiss Exchange,iShares MSCI EM ESG Enhanced CTB UCITS ETF USD (Acc),USD,0.18
IE00BHZPJ239,EDM2,XETRA,iShares MSCI EM ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.18
IE00B8GKDB10,VHYL,Euronext Paris,Vanguard FTSE All-World High Dividend Yield UCITS ETF Distributing,EUR,0.29
IE00B8GKDB10,VGWD,gettex,Vanguard FTSE All-World High Dividend Yield UCITS ETF Distributing,EUR,0.29
IE00B8GKDB10,VGWD,Stuttgart Stock Exchange,Vanguard FTSE All-World High Dividend Yield UCITS ETF Distributing,EUR,0.29
IE00B8GKDB10,VHYL,Borsa Italiana,Vanguard FTSE All-World High Dividend Yield UCITS ETF Distributing,EUR,0.29
IE00B8GKDB10,VHYL,Euronext Amsterdam,Vanguard FTSE All-World High Dividend Yield UCITS ETF Distributing,EUR,0.29
IE00B8GKDB10,VHYD,London Stock Exchange,Vanguard FTSE All-World High Dividend Yield UCITS ETF Distributing,USD,0.29
IE00B8GKDB10,VHYL,London Stock Exchange,Vanguard FTSE All-World High Dividend Yield UCITS ETF Distributing,GBP,0.29
IE00B8GKDB10,VHYL,SIX Swiss Exchange,Vanguard FTSE All-World High Dividend Yield UCITS ETF Distributing,CHF,0.29
IE00B8GKDB10,VGWD,XETRA,Vanguard FTSE All-World High Dividend Yield UCITS ETF Distributing,EUR,0.29
DE000A2T0VU5,XGDU,XETRA,Xtrackers IE Physical Gold ETC Securities,EUR,0.11
DE000A2T0VU5,XGDU,gettex,Xtrackers IE Physical Gold ETC Securities,EUR,0.11
DE000A2T0VU5,XGDP,London Stock Exchange,Xtrackers IE Physical Gold ETC Securities,GBP,0.11
DE000A2T0VU5,XGDU,Borsa Italiana,Xtrackers IE Physical Gold ETC Securities,EUR,0.11
DE000A2T0VU5,XGDU,London Stock Exchange,Xtrackers IE Physical Gold ETC Securities,USD,0.11
IE00B60SX170,SC0H,gettex,Invesco MSCI USA UCITS ETF,EUR,0.05
IE00B60SX170,SC0H,Stuttgart Stock Exchange,Invesco MSCI USA UCITS ETF,EUR,0.05
IE00B60SX170,MXUS,Borsa Italiana,Invesco MSCI USA UCITS ETF,EUR,0.05
IE00B60SX170,MXUS,London Stock Exchange,Invesco MSCI USA UCITS ETF,USD,0.05
IE00B60SX170,MXUS,SIX Swiss Exchange,Invesco MSCI USA UCITS ETF,USD,0.05
IE00B60SX170,SC0H,XETRA,Invesco MSCI USA UCITS ETF,EUR,0.05
IE00BYX2JD69,2B7K,gettex,iShares MSCI World SRI UCITS ETF EUR (Acc),EUR,0.2
IE00BYX2JD69,2B7K,Stuttgart Stock Exchange,iShares MSCI World SRI UCITS ETF EUR (Acc),EUR,0.2
IE00BYX2JD69,SUSW,Borsa Italiana,iShares MSCI World SRI UCITS ETF EUR (Acc),EUR,0.2
IE00BYX2JD69,SUSW,Euronext Amsterdam,iShares MSCI World SRI UCITS ETF EUR (Acc),EUR,0.2
IE00BYX2JD69,SUSW,London Stock Exchange,iShares MSCI World SRI UCITS ETF EUR (Acc),EUR,0.2
IE00BYX2JD69,SUSW,SIX Swiss Exchange,iShares MSCI World SRI UCITS ETF EUR (Acc),EUR,0.2
IE00BYX2JD69,2B7K,XETRA,iShares MSCI World SRI UCITS ETF EUR (Acc),EUR,0.2
IE000YYE6WK5,DFNS,Borsa Italiana,VanEck Defense UCITS ETF A,EUR,0.55
IE000YYE6WK5,DFEN,gettex,VanEck Defense UCITS ETF A,EUR,0.55
IE000YYE6WK5,DFNS,Euronext Paris,VanEck Defense UCITS ETF A,EUR,0.55
IE000YYE6WK5,DFNS,London Stock Exchange,VanEck Defense UCITS ETF A,USD,0.55
IE000YYE6WK5,DFNG,London Stock Exchange,VanEck Defense UCITS ETF A,GBP,0.55
IE000YYE6WK5,DFNS,SIX Swiss Exchange,VanEck Defense UCITS ETF A,CHF,0.55
IE000YYE6WK5,DFEN,XETRA,VanEck Defense UCITS ETF A,EUR,0.55
IE00BF4RFH31,IUSN,gettex,iShares MSCI World Small Cap UCITS ETF,EUR,0.35
IE00BF4RFH31,IUSN,Stuttgart Stock Exchange,iShares MSCI World Small Cap UCITS ETF,EUR,0.35
IE00BF4RFH31,WSML,London Stock Exchange,iShares MSCI World Small Cap UCITS ETF,USD,0.35
IE00BF4RFH31,WLDS,London Stock Exchange,iShares MSCI World Small Cap UCITS ETF,GBP,0.35
IE00BF4RFH31,IUSN,XETRA,iShares MSCI World Small Cap UCITS ETF,EUR,0.35
IE00B3VWN393,CU71,London Stock Exchange,iShares USD Treasury Bond 3-7yr UCITS ETF (Acc),GBX,0.07
IE00B3VWN393,SXRL,gettex,iShares USD Treasury Bond 3-7yr UCITS ETF (Acc),EUR,0.07
IE00B3VWN393,CSBGU7,Borsa Italiana,iShares USD Treasury Bond 3-7yr UCITS ETF (Acc),EUR,0.07
IE00B3VWN393,CBU7,Euronext Amsterdam,iShares USD Treasury Bond 3-7yr UCITS ETF (Acc),EUR,0.07
IE00B3VWN393,CBU7,London Stock Exchange,iShares USD Treasury Bond 3-7yr UCITS ETF (Acc),USD,0.07
IE00B3VWN393,CSBGU7,SIX Swiss Exchange,iShares USD Treasury Bond 3-7yr UCITS ETF (Acc),USD,0.07
IE00B3VWN393,SXRL,XETRA,iShares USD Treasury Bond 3-7yr UCITS ETF (Acc),USD,0.07
IE00B3VWN393,-,XETRA,iShares USD Treasury Bond 3-7yr UCITS ETF (Acc),EUR,0.07
LU0380865021,XESC,gettex,Xtrackers EURO STOXX 50 UCITS ETF 1C,EUR,0.09
LU0380865021,XESC,Borsa Italiana,Xtrackers EURO STOXX 50 UCITS ETF 1C,EUR,0.09
LU0380865021,XESC,London Stock Exchange,Xtrackers EURO STOXX 50 UCITS ETF 1C,GBX,0.09
LU0380865021,XESC,SIX Swiss Exchange,Xtrackers EURO STOXX 50 UCITS ETF 1C,CHF,0.09
LU0380865021,DXET,Stuttgart Stock Exchange,Xtrackers EURO STOXX 50 UCITS ETF 1C,EUR,0.09
LU0380865021,XESC,XETRA,Xtrackers EURO STOXX 50 UCITS ETF 1C,EUR,0.09
IE00B66F4759,EUNW,gettex,iShares EUR High Yield Corporate Bond UCITS ETF EUR (Dist),EUR,0.5
IE00B66F4759,EUNW,Stuttgart Stock Exchange,iShares EUR High Yield Corporate Bond UCITS ETF EUR (Dist),EUR,0.5
IE00B66F4759,IHYG,Borsa Italiana,iShares EUR High Yield Corporate Bond UCITS ETF EUR (Dist),EUR,0.5
IE00B66F4759,SHYG,London Stock Exchange,iShares EUR High Yield Corporate Bond UCITS ETF EUR (Dist),GBP,0.5
IE00B66F4759,IHYG,London Stock Exchange,iShares EUR High Yield Corporate Bond UCITS ETF EUR (Dist),EUR,0.5
IE00B66F4759,IHYG,SIX Swiss Exchange,iShares EUR High Yield Corporate Bond UCITS ETF EUR (Dist),CHF,0.5
IE00B66F4759,EUNW,XETRA,iShares EUR High Yield Corporate Bond UCITS ETF EUR (Dist),EUR,0.5
IE00B0M63177,IEEM,London Stock Exchange,iShares MSCI EM UCITS ETF (Dist),GBX,0.18
IE00B0M63177,IQQE,gettex,iShares MSCI EM UCITS ETF (Dist),EUR,0.18
IE00B0M63177,IQQE,Stuttgart Stock Exchange,iShares MSCI EM UCITS ETF (Dist),EUR,0.18
IE00B0M63177,-,BATS Chi-X Europe,iShares MSCI EM UCITS ETF (Dist),GBP,0.18
IE00B0M63177,-,Chi-X Europe,iShares MSCI EM UCITS ETF (Dist),GBP,0.18
IE00B0M63177,IEEM,Borsa Italiana,iShares MSCI EM UCITS ETF (Dist),EUR,0.18
IE00B0M63177,IEMM,Euronext Amsterdam,iShares MSCI EM UCITS ETF (Dist),EUR,0.18
IE00B0M63177,IDEM,London Stock Exchange,iShares MSCI EM UCITS ETF (Dist),USD,0.18
IE00B0M63177,IEEM,SIX Swiss Exchange,iShares MSCI EM UCITS ETF (Dist),USD,0.18
IE00B0M63177,IQQE,XETRA,iShares MSCI EM UCITS ETF (Dist),EUR,0.18
IE00B60SX394,MXWS,London Stock Exchange,Invesco MSCI World UCITS ETF Acc,GBX,0.19
IE00B60SX394,SC0J,gettex,Invesco MSCI World UCITS ETF Acc,EUR,0.19
IE00B60SX394,SC0J,Stuttgart Stock Exchange,Invesco MSCI World UCITS ETF Acc,EUR,0.19
IE00B60SX394,SMSWLD,Borsa Italiana,Invesco MSCI World UCITS ETF Acc,EUR,0.19
IE00B60SX394,MXWO,London Stock Exchange,Invesco MSCI World UCITS ETF Acc,USD,0.19
IE00B60SX394,MXWO,SIX Swiss Exchange,Invesco MSCI World UCITS ETF Acc,USD,0.19
IE00B60SX394,SC0J,XETRA,Invesco MSCI World UCITS ETF Acc,EUR,0.19
IE00B4L5YX21,SJPA,London Stock Exchange,iShares Core MSCI Japan IMI UCITS ETF,GBX,0.12
IE00B4L5YX21,EUNN,gettex,iShares Core MSCI Japan IMI UCITS ETF,EUR,0.12
IE00B4L5YX21,EUNN,Stuttgart Stock Exchange,iShares Core MSCI Japan IMI UCITS ETF,EUR,0.12
IE00B4L5YX21,SJPA,Borsa Italiana,iShares Core MSCI Japan IMI UCITS ETF,EUR,0.12
IE00B4L5YX21,IJPA,Euronext Amsterdam,iShares Core MSCI Japan IMI UCITS ETF,EUR,0.12
IE00B4L5YX21,IJPA,London Stock Exchange,iShares Core MSCI Japan IMI UCITS ETF,USD,0.12
IE00B4L5YX21,SJPA,SIX Swiss Exchange,iShares Core MSCI Japan IMI UCITS ETF,JPY,0.12
IE00B4L5YX21,EUNN,XETRA,iShares Core MSCI Japan IMI UCITS ETF,EUR,0.12
IE00BYXPSP02,IS0F,gettex,iShares USD Treasury Bond 1-3yr UCITS ETF (Acc),EUR,0.07
IE00BYXPSP02,IBTA,London Stock Exchange,iShares USD Treasury Bond 1-3yr UCITS ETF (Acc),USD,0.07
IE00BYXPSP02,IBTA,SIX Swiss Exchange,iShares USD Treasury Bond 1-3yr UCITS ETF (Acc),CHF,0.07
IE00BZ02LR44,XZW0,gettex,Xtrackers MSCI World ESG UCITS ETF 1C,EUR,0.2
IE00BZ02LR44,XZW0,Stuttgart Stock Exchange,Xtrackers MSCI World ESG UCITS ETF 1C,EUR,0.2
IE00BZ02LR44,XZW0,Borsa Italiana,Xtrackers MSCI World ESG UCITS ETF 1C,EUR,0.2
IE00BZ02LR44,XZW0,London Stock Exchange,Xtrackers MSCI World ESG UCITS ETF 1C,USD,0.2
IE00BZ02LR44,XESW,London Stock Exchange,Xtrackers MSCI World ESG UCITS ETF 1C,GBP,0.2
IE00BZ02LR44,XZW0,SIX Swiss Exchange,Xtrackers MSCI World ESG UCITS ETF 1C,USD,0.2
IE00BZ02LR44,XZW0,XETRA,Xtrackers MSCI World ESG UCITS ETF 1C,EUR,0.2
IE00BGV5VN51,XAIX,gettex,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C 1C,EUR,0.35
IE00BGV5VN51,XAIX,Borsa Italiana,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C 1C,EUR,0.35
IE00BGV5VN51,XAID,London Stock Exchange,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C 1C,USD,0.35
IE00BGV5VN51,XAIX,London Stock Exchange,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C 1C,GBP,0.35
IE00BGV5VN51,XAIX,SIX Swiss Exchange,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C 1C,CHF,0.35
IE00BGV5VN51,XAIX,XETRA,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C 1C,EUR,0.35
LU2572257124,AHYQ,gettex,Amundi Core MSCI World Swap UCITS ETF Dist,EUR,0.2
LU2572257124,MSCW,London Stock Exchange,Amundi Core MSCI World Swap UCITS ETF Dist,GBP,0.2
LU2572257124,AHYR,XETRA,Amundi Core MSCI World Swap UCITS ETF Dist,USD,0.2
LU2572257124,AHYQ,XETRA,Amundi Core MSCI World Swap UCITS ETF Dist,EUR,0.2
IE00B53QG562,CEU1,London Stock Exchange,iShares Core MSCI EMU UCITS ETF EUR (Acc),GBX,0.12
IE00B53QG562,SXR7,gettex,iShares Core MSCI EMU UCITS ETF EUR (Acc),EUR,0.12
IE00B53QG562,SXR7,Stuttgart Stock Exchange,iShares Core MSCI EMU UCITS ETF EUR (Acc),EUR,0.12
IE00B53QG562,CSEMU,Borsa Italiana,iShares Core MSCI EMU UCITS ETF EUR (Acc),EUR,0.12
IE00B53QG562,CEMU,Euronext Amsterdam,iShares Core MSCI EMU UCITS ETF EUR (Acc),EUR,0.12
