isin,listing,trade_currency,ticker,reuters_ric,bloomberg,market_maker
IE00BDQZN113,SIX Swiss Exchange,CHF,AWESGW,AWESGWCHF.S AWESCHFINAV=SOLA,AWECHF SW AWESCHIV,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00BH4G7D40,gettex,EUR,36BA,- -,- -,-
IE00BH4G7D40,XETRA,EUR,36BA,36BA.DE 3OHXINAV.DE,36BA GY INAV36B1,
LU1829219127,Borsa Italiana,EUR,CRPE,- -,- -,-
LU1829219127,gettex,EUR,LYEB,- -,- -,-
LU1829219127,Stuttgart Stock Exchange,EUR,LYEB,- -,- -,-
LU1829219127,Borsa Italiana,EUR,-,CRPE.MI CRPINAV=SOLA,CRPE IM CRPIV,Societe Generale Corporate and Investment Banking
LU1829219127,Euronext Paris,EUR,CRP,CRP.PA CRPINAV=SOLA,CRP FP CRPIV,Societe Generale Corporate and Investment Banking
LU1829219127,London Stock Exchange,GBX,CRPX,CRPX.L CRPXINAV=SOLA,CRPX LN CRPXIV,Societe Generale Corporate and Investment Banking
LU1829219127,SIX Swiss Exchange,EUR,LYCRP,LYCRP.S CRPINAV=SOLA,LYCRP SW CRPIV,Societe Generale Corporate and Investment Banking
LU1829219127,XETRA,EUR,LYEB,LYEB.DE CRPINAV=SOLA,LYEB GY CRPIV,Societe Generale Corporate and Investment Banking
DE000ETFL029,gettex,EUR,EL4B,- -,- -,-
DE000ETFL029,Stuttgart Stock Exchange,EUR,EL4B,- -,- -,-
DE000ETFL029,XETRA,EUR,EL4B,ETFSTOXX50E.DE ISTOXX50E.DE,ETFSX5E GR ISX5E,BNP Paribas
IE00B6SPMN59,London Stock Exchange,GBX,MVUS,- -,- -,-
IE00B6SPMN59,gettex,EUR,IBCK,- -,- -,-
IE00B6SPMN59,Stuttgart Stock Exchange,EUR,IBCK,- -,- -,-
IE00B6SPMN59,Bolsa Mexicana de Valores,MXN,-,SPMVN.MX,SPMVN MM,
IE00B6SPMN59,Borsa Italiana,EUR,MVUS,SPMVEINAV.DE,MVUS IM INAVPMVE,
IE00B6SPMN59,London Stock Exchange,USD,SPMV,SPMVI.L SPMVUINAV.DE,SPMV LN INAVPMVU,
IE00B6SPMN59,London Stock Exchange,GBP,-,MVUSI.L SPMVGINAV.DE,MVUS LN INAVPMVG,
IE00B6SPMN59,SIX Swiss Exchange,CHF,SPLV,SPMVI.S SPMVCINAV.DE,SPLV SE INAVPMVC,
IE00B6SPMN59,XETRA,EUR,IBCK,IBCKG.DE SPMVUINAV.DE,IBCK GY INAVPMVU,
IE00BJQRDN15,gettex,EUR,IQSA,- -,- -,-
IE00BJQRDN15,Stuttgart Stock Exchange,EUR,IQSA,- -,- -,-
IE00BJQRDN15,Borsa Italiana,EUR,IQSA,IQSA.MI 3O06INAV.DE,IQSA IM IQSAINE,Societe Generale
IE00BJQRDN15,London Stock Exchange,GBX,IQSS,,,
IE00BJQRDN15,London Stock Exchange,USD,IQSA,IQSA.L 3O07INAV.DE,IQSA LN IQSAIN,Societe Generale
IE00BJQRDN15,SIX Swiss Exchange,CHF,IQSA,IQSA.S IQSACHiv.p,IQSA SW IQSACHIV,Societe Generale
IE00BJQRDN15,XETRA,USD,IQSA,IQSA.DE 3O06INAV.DE,IQSA GY IQSAINE,
IE00BJQRDN15,XETRA,EUR,IQSA,IQSA.DE 3O06INAV.DE,IQSA GY IQSAINE,Societe Generale
IE00B9M6SJ31,gettex,EUR,IBCQ,- -,- -,-
IE00B9M6SJ31,Stuttgart Stock Exchange,EUR,IBCQ,- -,- -,-
IE00B9M6SJ31,SIX Swiss Exchange,EUR,CRPH,CRPH.S X22AINAV.DE,CRPH SE INAVRPHE,
IE00B9M6SJ31,XETRA,EUR,IBCQ,IBCQ.DE X22AINAV.DE,IBCQ GY INAVRPHE,
IE00BGPP6473,gettex,EUR,CBUE,- -,- -,-
IE00BGPP6473,XETRA,EUR,CBUE,CBUE.DE 0XUGINAV.DE,CBUE GY INAVCBUE,
IE00B77D4428,gettex,EUR,UBU3,- -,- -,-
IE00B77D4428,Stuttgart Stock Exchange,EUR,UBU3,- -,- -,-
IE00B77D4428,Borsa Italiana,EUR,USAEUY,USAEUY.MI IUSAEUYINAV=SOLA,USAEUY IM UETFUBU3,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00B77D4428,Euronext Amsterdam,EUR,UBU3,UBU3.AS IUSAEUYINAV=SOLA,UBU3 NA UETFUBU3,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00B77D4428,London Stock Exchange,GBX,UC04,UC04.L IUSAGBYINAV=SOLA,UC04 LN UETFUC04,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00B77D4428,London Stock Exchange,USD,UC03,UC03.L IUSAUSYINAV=SOLA,UC03 LN UETFUC03,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00B77D4428,SIX Swiss Exchange,USD,USAUSY,USAUSY.S IUSAUSYINAV=SOLA,USAUSY SW UETFUC03,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00B77D4428,XETRA,EUR,UBU3,UBU3.DE IUSAEUYINAV=SOLA,UBU3 GY UETFUBU3,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
LU0429459356,gettex,EUR,XUTD,- -,- -,-
LU0429459356,Stuttgart Stock Exchange,EUR,XUTD,- -,- -,-
LU0429459356,Borsa Italiana,EUR,XUTD,XUTD.MI XUTDUSINAV=SOLA,XUTD IM,
LU0429459356,London Stock Exchange,USD,XUTD,XUTD.L XUTDNAV=DBFT,XUTD LN,
LU0429459356,SIX Swiss Exchange,CHF,XUTD,XUTD.S,XUTD SW,
LU0429459356,SIX Swiss Exchange,USD,XUTD,,,
LU0429459356,XETRA,EUR,XUTD,XUTD.DE,XUTD GY,
IE00BK72HJ67,gettex,EUR,4UBH,- -,- -,-
IE00BK72HJ67,Bolsa Mexicana de Valores,MXN,-,WSRIAN.MX,WSRIAN MM,
IE00BK72HJ67,Borsa Italiana,EUR,WSRIA,WSRIA.MI WSRIAEURINAV=SOLA,WSRIA IM WSRAEUIV,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00BK72HJ67,SIX Swiss Exchange,USD,WSRIA,WSRIA.S WSRIAUSDINAV=SOLA,WSRIA SW WSRAUSIV,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00BK72HJ67,SIX Swiss Exchange,CHF,WSRIA,WSRIAC.S WSRIACHFINAV=SOLA,WSRIAC SW WSRIACIV,
IE00BK72HJ67,XETRA,EUR,4UBH,4UBH.DE WSRIAEURINAV=SOLA,4UBH GY WSRAEUIV,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00B469F816,gettex,EUR,SPYM,- -,- -,-
IE00B469F816,Stuttgart Stock Exchange,EUR,SPYM,- -,- -,-
IE00B469F816,Borsa Italiana,EUR,EMRG,EMRG.MI INSPYME.ivOQ,EMRG IM INSPYME,Flow Traders Goldenberg Jane Street Optiver Virtu
IE00B469F816,Euronext Paris,EUR,EMRG,EMRG.PA INSPYME.ivOQ,EMRG FP INSPYME,BAADER BANK DRW Flow Traders Goldenberg Optiver Virtu
IE00B469F816,London Stock Exchange,USD,EMRD,EMRD.L INSPYME.ivOQ,EMRD LN INSPYM,DRW Flow Traders Goldenberg Optiver Virtu
IE00B469F816,London Stock Exchange,GBP,EMRG,EMRG.L INSPYME.ivOQ,EMRG LN INSPYMP,DRW Flow Traders Goldenberg Optiver Virtu
IE00B469F816,SIX Swiss Exchange,USD,EMRD,EMRD.S INSPYME.ivOQ,EMRD SE INSPYM,Finovesta Flow Traders Goldenberg Virtu
IE00B469F816,XETRA,EUR,SPYM,EMRG.DE INSPYME.ivOQ,SPYM GY INSPYME,BAADER BANK AG Flow Traders Goldenberg Optiver
DE000A2T5DZ1,XETRA,EUR,XGDE,- -,- -,-
DE000A2T5DZ1,gettex,EUR,XGDE,- -,- -,-
DE000A2T5DZ1,Borsa Italiana,EUR,XGDE,- -,- -,-
IE00BFMNHK08,gettex,EUR,XZEU,- -,- -,-
IE00BFMNHK08,Stuttgart Stock Exchange,EUR,XZEU,- -,- -,-
IE00BFMNHK08,Borsa Italiana,EUR,XZEU,XZEU.MI XZEUEURINAV=SOLA,XZEU IM XZEUGBIV,
IE00BFMNHK08,London Stock Exchange,GBX,XZEU,XZEU.L XZEUEURINAV=SOLA,XZEU LN XZEUEUIV,
IE00BFMNHK08,SIX Swiss Exchange,CHF,XZEU,XZEU.S XZEUCHFINAV=SOLA,XZEU SW XZEUCHIV,
IE00BFMNHK08,XETRA,EUR,XZEU,XZEU.DE,XZEU GY,
LU0335044896,gettex,EUR,XEOD,- -,- -,-
LU0335044896,Stuttgart Stock Exchange,EUR,DX22,- -,- -,-
LU0335044896,XETRA,EUR,XEOD,XEOD.DE,XEOD GY,
NL0010408704,gettex,EUR,TSWE,- -,- -,-
NL0010408704,Borsa Italiana,EUR,TSWE,.ITSWE,ITSWE,Société Générale
NL0010408704,Borsa Italiana,EUR,-,TSWE.MI TSWEINAV=IHSM,TSWE IM ITSWE,
NL0010408704,Euronext Amsterdam,EUR,TSWE,TSWE.AS TSWEINAV=IHSM,TSWE NA ITSWE,Flow Traders Jane Street Société Générale Susquehanna
NL0010408704,Euronext Brussels,EUR,TSWE,TSWE.BR TSWEINAV=IHSM,TSWE BB ITSWE,
NL0010408704,London Stock Exchange,USD,TSWE,TSWE.L ITSWEINAV.PA,TSWE LN ITSWE,Société Générale
NL0010408704,London Stock Exchange,GBP,TSGB,TSGB.L ITSWEINAV.PA,TSGB LN ITSWE,Société Générale
NL0010408704,SIX Swiss Exchange,CHF,TSWE,TSWE.S ITSWEINAV.PA,TSWE SE ITSWE,Société Générale
NL0010408704,XETRA,EUR,TSWE,TSWE.DE TSWEINAV=IHSM,TSWE GY ITSWE,Société Générale
IE00BHJYDV33,gettex,EUR,DEAM,- -,- -,-
IE00BHJYDV33,Borsa Italiana,EUR,MDAX,MDAX.MI DEAMEUiv.P,MDAX IM DEAMIN,Commerzbank
IE00BHJYDV33,London Stock Exchange,GBX,PEAM,PEAM.L DEAMGBiv.P,PEAM LN DEAMGBIV,Commerzbank
IE00BHJYDV33,London Stock Exchange,USD,DEAM,DEAM.L DEAMUSiv.P,DEAM LN DEAMUSIV,Commerzbank
IE00BHJYDV33,SIX Swiss Exchange,CHF,DEAM,DEAM.S DEAMCHiv.P,DEAM SW DEAMCHIV,Commerzbank
IE00BHJYDV33,XETRA,EUR,DEAM,DEAM.DE EQG7INAV.DE,DEAM GY DEAMIN,Commerzbank
IE0003UVYC20,gettex,EUR,JGPI,- -,- -,-
IE0003UVYC20,Borsa Italiana,EUR,JEPG,JEPG.MI JEPGEUiv.P,JEPG IM JEPGEUIV,
IE0003UVYC20,London Stock Exchange,GBX,JEGP,JEGP.L JEPGGBiv.P,JEGP LN JEPGGBIV,
IE0003UVYC20,London Stock Exchange,USD,JEPG,JEPG.L JEPGUSiv.P,JEPG LN JEPGUSIV,
IE0003UVYC20,SIX Swiss Exchange,USD,JEPG,JEPG.S JEPGUSiv.P,JEPG SW JEPGUSIV,
IE0003UVYC20,SIX Swiss Exchange,CHF,JEPG,JEPGCHF.S JEPGCHiv.P,JEPGCHF SW JEPGCHIV,
IE0003UVYC20,XETRA,EUR,JGPI,JGPI.DE JEPGEUiv.P,JGPI GY JEPGEUIV,
LU1291097779,gettex,EUR,EMKX,- -,- -,-
LU1291097779,Stuttgart Stock Exchange,EUR,EMKX,- -,- -,-
LU1291097779,Borsa Italiana,EUR,EEMK,EEMK.MI IEEMKINAV.PA,EEMK IM IEEMK,BNP Paribas Arbitrage
LU1291097779,Euronext Paris,EUR,EEMK,EEMK.PA IEEMKINAV.PA,EEMK FP IEEMK,BNP Paribas Arbitrage
LU1291097779,SIX Swiss Exchange,EUR,EEMK,EEMK.S IEEMKINAV.PA,EEMK SE IEEMK,BNP Paribas Arbitrage
LU1291097779,XETRA,EUR,EMKX,EMKX.DE IEEMKINAV.PA,EMKX GY IEEMK,BNP Paribas Arbitrage
IE00BYYHSQ67,London Stock Exchange,GBX,WQDS,- -,- -,-
IE00BYYHSQ67,gettex,EUR,QDVW,- -,- -,-
IE00BYYHSQ67,Stuttgart Stock Exchange,EUR,QDVW,- -,- -,-
IE00BYYHSQ67,London Stock Exchange,USD,WQDV,WQDV.L FX01INAV.DE,WQDV LN INAVWQDU,
IE00BYYHSQ67,London Stock Exchange,GBP,-,WQDS.L FX0ZINAV.DE,WQDS LN INAVWQDG,
IE00BYYHSQ67,XETRA,EUR,QDVW,QDVW.DE FX0XINAV.DE,QDVW GY INAVWQDE,
LU2109787049,Borsa Italiana,EUR,CLEM,- -,- -,-
LU2109787049,gettex,EUR,SBIM,- -,- -,-
LU2109787049,Borsa Italiana,EUR,-,CLEMC.MI CLEMEURINAV=SOLA,CLEM IM CLEMEUIV,BNP Paribas Arbitrage
LU2109787049,Euronext Paris,EUR,CLEM,CLEM.PA CLEMEURINAV=SOLA,CLEM FP CLEMEUIV,BNP Paribas Arbitrage
LU2109787049,SIX Swiss Exchange,USD,CLEM,CLEM.S ICLEMUSDINAV=SOLA,CLEM SW CLEMUSIV,BNP Paribas Arbitrage
LU2109787049,XETRA,USD,SBIN,SBIMUSD.DE ICLEMUSDINAV=SOLA,SBIN GY CLEMUSIV,BNP Paribas Arbitrage
LU2109787049,XETRA,EUR,SBIM,SBIM.DE CLEMEURINAV=SOLA,SBIM GY CLEMEUIV,BNP Paribas Arbitrage
IE00B1TXHL60,London Stock Exchange,GBX,IPRV,- -,- -,-
IE00B1TXHL60,gettex,EUR,IQQL,- -,- -,-
IE00B1TXHL60,Stuttgart Stock Exchange,EUR,IQQL,- -,- -,-
IE00B1TXHL60,Bolsa Mexicana de Valores,MXN,-,IDPEN.MX,IDPEN MM,
IE00B1TXHL60,Euronext Amsterdam,EUR,IPRV,IPRV.AS IPRVINAV.DE,IPRV NA INAVSGPE,
IE00B1TXHL60,London Stock Exchange,USD,IDPE,IDPE.L IPRVUSDINAV.DE,IDPE LN INAVSGPU,
IE00B1TXHL60,London Stock Exchange,GBP,-,IPRV.L IPRVGBPINAV.DE,IPRV LN INAVSGPG,
IE00B1TXHL60,SIX Swiss Exchange,USD,IPRV,IPRV.S IPRVUSDINAV.DE,IPRV SE INAVSGPU,
IE00B1TXHL60,XETRA,EUR,IQQL,IQQL.DE IPRVGBPINAV.DE,IQQL GY INAVSGPG,
IE00BK5BCD43,gettex,EUR,XMLD,- -,- -,-
IE00BK5BCD43,Bolsa Mexicana de Valores,MXN,-,AIAIN.MX NA,AIAIN MM NA,Flow Traders B.V.
IE00BK5BCD43,Borsa Italiana,EUR,AIAI,LGAIAI.MI AIAGEURINAV=SOLA,AIAI IM AIGEURIV,Flow Traders B.V.
IE00BK5BCD43,London Stock Exchange,GBX,AIAG,AIAG.L NA,AIAG LN NA,Flow Traders B.V.
IE00BK5BCD43,London Stock Exchange,USD,AIAI,LGAIAI.L NA,AIAI LN NA,Flow Traders B.V.
IE00BK5BCD43,SIX Swiss Exchange,CHF,AIAI,AIAIR.S AIAGEURINAV=SOLA,AIAI SW AIGEURIV,Flow Traders B.V.
IE00BK5BCD43,XETRA,EUR,XMLD,AIAG.DE AIAGEURINAV=SOLA,XMLD GY AIGEURIV,Flow Traders B.V.
IE00BFMXYX26,gettex,EUR,VJPA,- -,- -,-
IE00BFMXYX26,Borsa Italiana,EUR,VJPA,,IVJPAEUR,
IE00BFMXYX26,Frankfurt Stock Exchange,EUR,-,,IVJPAEUR,
IE00BFMXYX26,London Stock Exchange,USD,VJPA,VGVJPA.L,VJPA LN IVJPAUSD,
IE00BFMXYX26,London Stock Exchange,GBP,VJPB,VJPB.L,VJPB LN IVJPAGBP,
IE00BFMXYX26,SIX Swiss Exchange,CHF,VJPA,VJPA.S,VJPA SW IVJPACHF,
IE00BFMXYX26,XETRA,EUR,VJPA,VJPA.DE,VJPA GY IVJPAEUR,
IE00BQQP9G91,gettex,EUR,G2XJ,- -,- -,-
IE00BQQP9G91,Stuttgart Stock Exchange,EUR,G2XJ,- -,- -,-
IE00BQQP9G91,BATS Chi-X Europe,GBP,-,GDXJINAV.SG,GDXJINAV,
IE00BQQP9G91,BATS Chi-X Europe,USD,-,GDXJINAV.SG,GDXJINAV,
IE00BQQP9G91,Chi-X Europe,USD,-,GDXJl.CHI GDXJEURINAV=IHSM,GDXJL IX GDXJINAV,
IE00BQQP9G91,Chi-X Europe,GBP,-,GDGJx.CHI GDXJEURINAV=IHSM,GDGJX IX GDXJINAV,
IE00BQQP9G91,Borsa Italiana,EUR,GDXJ,,GDXJEUIV,Société Générale
IE00BQQP9G91,Borsa Italiana,EUR,-,GDXJ.MI GDXJEURINAV=IHSM,GDXJ IM GDXJEUIV,
IE00BQQP9G91,Euronext Paris,EUR,GDXJ,GDXJ.PA GDXJEURINAV=IHSM,GDXJ FP GDXJEUIV,
IE00BQQP9G91,London Stock Exchange,USD,GDXJ,GDXJ.L GDXJINAV=SOLA,GDXJ LN GDXJINAV,Société Générale
IE00BQQP9G91,London Stock Exchange,GBP,GJGB,GJGB.L GDXJINAV=SOLA,GJGB LN GDXJINAV,Société Générale
IE00BQQP9G91,SIX Swiss Exchange,CHF,GDXJ,GDXJ.S GDXJINAV=SOLA,GDXJ SE GDXJINAV,Société Générale
IE00BQQP9G91,XETRA,EUR,G2XJ,G2XJ.DE GDXJEURINAV=IHSM,G2XJ GY GDXJEUIV,Société Générale
IE00BF16M727,gettex,EUR,CBRS,- -,- -,-
IE00BF16M727,Borsa Italiana,EUR,CIBR,CIBR.MI,CIBR IM CIBRINAV,
IE00BF16M727,London Stock Exchange,GBX,FCBR,,FCBR LN,
IE00BF16M727,London Stock Exchange,USD,CIBR,,CIBR LN CIBRINAV,
IE00BF16M727,London Stock Exchange,GBP,-,,FCBR LN,
IE00BF16M727,SIX Swiss Exchange,CHF,CIBR,,CIBR SW,Citigroup Global Market Ltd Commerzbank AG Flow Traders NV Goldenberg Heymeyer LLP Jane Street Financial Ltd KCG Europe Ltd Mako Financial Markets Partnership LLP Morgan Stanley & Co International Plc RBC Europe Susqehanna International Group & Susqehanna International Securities
IE00BF16M727,XETRA,EUR,CBRS,CBRS.DE,CBRS GY CIBRINAV,
LU1708330235,gettex,EUR,A4HD,- -,- -,-
LU1708330235,Borsa Italiana,EUR,GOVH,GOVH.MI IGOVHINAV.PA,GOVH IM IGOVH,Societe Generale Corporate and Investment Banking
LU1708330235,Borsa Italiana,EUR,-,GOVH.MI GOVHINAV=SOLA,GOVH IM IGOVH,Societe Generale Corporate and Investment Banking
LU1708330235,Euronext Paris,EUR,GOVH,GOVH.PA GOVHINAV=SOLA,GOVH FP IGOVH,Societe Generale Corporate and Investment Banking
LU1708330235,XETRA,EUR,A4HD,A4HD.DE GOVHINAV=SOLA,A4HD GY IGOVH,Societe Generale Corporate and Investment Banking
FR0010361683,gettex,EUR,LYMD,- -,- -,-
FR0010361683,Stuttgart Stock Exchange,EUR,LYMD,- -,- -,-
FR0010361683,Borsa Italiana,EUR,INDI,,,Société Générale
FR0010361683,Borsa Italiana,EUR,-,INDI.MI INDIINAV=SOLA,INDI IM INDIIV,Societe Generale Corporate and Investment Banking
FR0010361683,Euronext Paris,EUR,INR,INR.PA INDIINAV=SOLA,INR FP INDIIV,Societe Generale Corporate and Investment Banking
FR0010361683,SIX Swiss Exchange,CHF,LYINC,LYINC.S LYINCHFINAV=SOLA,LYINC SW LYINCHIV,Societe Generale Corporate and Investment Banking
FR0010361683,XETRA,EUR,LYMD,LYMD.DE INDIINAV=SOLA,LYXINR GY INDIIV,Societe Generale Corporate and Investment Banking
LU1681045453,gettex,EUR,X9I1,- -,- -,-
LU1681045453,Bolsa Mexicana de Valores,MXN,-,,AUEMN MM,BNP Paribas Arbitrage
LU1681045453,Bolsa Mexicana de Valores,USD,-,IAUEMINAV.PA,IAUEM,BNP Paribas Arbitrage
LU1681045453,Euronext Paris,USD,AUEM,AUEM.PA IAUEM=BNPP,AUEM FP IAUEM,BNP Paribas Arbitrage
LU1681045453,London Stock Exchange,GBX,AUEG,AUEG.L IAUEMINAV.PA,AUEG LN IAUEM,BNP Paribas Arbitrage
LU1681045453,London Stock Exchange,USD,AUEM,AUEM.L IAUEM=BNPP,AUEM LN IAUEM,BNP Paribas Arbitrage
LU1681045453,SIX Swiss Exchange,USD,AUEM,AUEM.S IAUEM=BNPP,AUEM SW IAUEM,BNP Paribas Arbitrage
IE00B14X4M10,London Stock Exchange,GBX,INAA,- -,- -,-
IE00B14X4M10,gettex,EUR,IQQN,- -,- -,-
IE00B14X4M10,Stuttgart Stock Exchange,EUR,IQQN,- -,- -,-
IE00B14X4M10,Borsa Italiana,EUR,INAA,INAA.MI INAAINAV.DE,INAA IM INAVMNAE,
IE00B14X4M10,Euronext Amsterdam,EUR,INAA,INAA.AS INAAINAV.DE,INAA NA INAVMNAE,
IE00B14X4M10,London Stock Exchange,USD,IDNA,IDNA.L INAAGBPINAV.DE,IDNA LN INAVMNAP,
IE00B14X4M10,London Stock Exchange,GBP,-,INAA.L INAAGBPINAV.DE,INAA LN INAVMNAP,
IE00B14X4M10,SIX Swiss Exchange,USD,INAA,INAA.S INAAUSDINAV.DE,INAA SE INAVMNAU,
IE00B14X4M10,XETRA,EUR,IQQN,IQQN.DE INAAGBPINAV.DE,IQQN GY INAVMNAP,
LU1650491282,Borsa Italiana,EUR,EMI,- -,- -,-
LU1650491282,gettex,EUR,LYQ7,- -,- -,-
LU1650491282,Stuttgart Stock Exchange,EUR,LYQ7,- -,- -,-
LU1650491282,Borsa Italiana,EUR,-,MTI.MI EMIINAV=SOLA,EMI IM EMIIV,Societe Generale Corporate and Investment Banking
LU1650491282,Euronext Paris,EUR,MTI,MTI.PA EMIINAV=SOLA,MTI FP EMIIV,Societe Generale Corporate and Investment Banking
LU1650491282,London Stock Exchange,GBX,MTIX,MTIX.L MTIXINAV=SOLA,MTIX LN MTIXIV,Societe Generale Corporate and Investment Banking
LU1650491282,XETRA,EUR,LYQ7,LYQ7.DE EMIINAV=SOLA,LYQ7 GY EMIIV,Societe Generale Corporate and Investment Banking
IE00B44T3H88,London Stock Exchange,GBX,HMCH,- -,- -,-
IE00B44T3H88,gettex,EUR,H4ZP,- -,- -,-
IE00B44T3H88,Stuttgart Stock Exchange,EUR,H4ZY,- -,- -,-
IE00B44T3H88,Borsa Italiana,EUR,HMCH,HMCH.MI HMCDEUiv.P,HMCH IM HMCDEUIV,Goldenberg Hehmeyer Societe Generale
IE00B44T3H88,Euronext Paris,EUR,CNY,CNY.PA HMCHINAVEUR=HSBL,CNY FP HMCHEURI,Goldenberg Hehmeyer Societe Generale
IE00B44T3H88,London Stock Exchange,USD,HMCD,HMCD.L HMCHINAVUSD=HSBL,HMCD LN HMCHUSDI,Goldenberg Hehmeyer Societe Generale
IE00B44T3H88,London Stock Exchange,GBP,-,HMCH.L HMCHINAVGBP=HSBL,HMCH LN HMCHGBPI,Goldenberg Hehmeyer Societe Generale
IE00B44T3H88,SIX Swiss Exchange,USD,HMCH,HMCH.S HMCHINAVUSD=HSBL,HMCH SW HMCHUSDI,Goldenberg Hehmeyer Societe Generale
IE00B44T3H88,XETRA,EUR,H4ZP,H4ZP.DE HMCHINAVEUR=HSBL,H4ZP GY HMCHEURI,Goldenberg Hehmeyer Societe Generale
IE00B4L5ZY03,gettex,EUR,EUNS,- -,- -,-
IE00B4L5ZY03,Stuttgart Stock Exchange,EUR,EUNS,- -,- -,-
IE00B4L5ZY03,SIX Swiss Exchange,EUR,EEX5,EEX5.S IEX5EUR.DE,EEX5 SE INAVIX1E,
IE00B4L5ZY03,XETRA,EUR,EUNS,EUNS.DE IEX5EUR.DE,EUNS GY INAVIX1E,
IE000UL6CLP7,gettex,EUR,SLVR,- -,- -,-
IE000UL6CLP7,Borsa Italiana,EUR,SILV,SILV .MI,SILV IM SILVEUIV,GHCO/Virtu
IE000UL6CLP7,Frankfurt Stock Exchange,EUR,-,,,GHCO/Virtu
IE000UL6CLP7,Borsa Italiana,EUR,-,SILV.MI,SILVEUIV,GHCO/Virtu
IE000UL6CLP7,London Stock Exchange,USD,SILV,SILV.L,SILVSILV LN SILVUSIV,GHCO/Virtu
IE000UL6CLP7,London Stock Exchange,GBP,SILG,SILG.L,SILG LN SILVGBIV,GHCO/Virtu
