symbol,isin,name,currency,size,domicile,exchange,instrument,ter,ticker,wkn
DE000A2T0VS9,DE000A2T0VS9,Xtrackers IE Physical Silver ETC Securities,USD,323,Ireland,"gettex, XETRA, London, Borsa Italiana",ETC,0.2,XSLR,A2T0VS
DE000A0H0744,DE000A0H0744,iShares Dow Jones Asia Pacific Select Dividend 50 UCITS ETF (DE),EUR,322,Germany,"gettex, XETRA, Stuttgart",ETF,0.31,EXXW,A0H074
IE00BP3QZD73,IE00BP3QZD73,iShares MSCI World Mid-Cap Equal Weight UCITS ETF USD (Acc),USD,322,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,IS3T,A12ATH
IE000P2WSBY0,IE000P2WSBY0,Invesco Global Corporate Bond ESG Climate Transition UCITS ETF GBP PfHdg Dist,GBP,322,Ireland,London,ETF,0.2,GBEG,A406FY
IE00BD4TYF66,IE00BD4TYF66,UBS Core MSCI USA UCITS ETF EUR Hedged dis,EUR,322,Ireland,"gettex, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.09,BCF1,A113UU
IE000YIXESS9,IE000YIXESS9,iShares S&P 500 3% Capped UCITS ETF USD (Acc),USD,321,Ireland,"gettex, XETRA, Euronext Amsterdam",ETF,0.2,SP3C,A412WH
IE00BKY58G26,IE00BKY58G26,HSBC Asia Pacific Ex Japan Screened Equity UCITS ETF USD,USD,321,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,H4Z2,A2PXVH
LU1437016204,LU1437016204,Amundi Core Global Government Bond UCITS ETF Acc,EUR,320,Luxembourg,"gettex, London, Euronext Paris, Borsa Italiana, Euronext Amsterdam",ETF,0.2,10AT,A2ATYP
IE00BMXC7W70,IE00BMXC7W70,iShares MSCI World Paris-Aligned Climate UCITS ETF USD (Acc),USD,320,Ireland,"gettex, XETRA, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.2,WPAB,A2QQYX
IE0005MWBFR7,IE0005MWBFR7,JPMorgan Global Research Enhanced Index Equity (ESG) UCITS ETF EUR (acc),EUR,320,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.25,JGIE,A40JGC
IE00B5BD5K76,IE00B5BD5K76,HSBC MSCI Europe UCITS ETF EUR,EUR,319,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.1,H4ZE,A1CY17
IE00BKC94M46,IE00BKC94M46,SPDR Bloomberg Global Aggregate Bond UCITS ETF USD Hedged (Acc),USD,319,Ireland,"XETRA, London, SIX Swiss Exchange",ETF,0.1,SPFV,A2PRUB
LU1681037609,LU1681037609,Amundi Japan Topix UCITS ETF EUR,EUR,319,Luxembourg,"gettex, Euronext Paris, SIX Swiss Exchange",ETF,0.2,XAMY,A2H58U
IE00B5WFQ436,IE00B5WFQ436,HSBC MSCI USA Quality UCITS ETF USD,USD,319,Ireland,"gettex, London, Euronext Paris, SIX Swiss Exchange",ETF,0.15,H4ZD,A1CY1Q
IE00BYTRR863,IE00BYTRR863,SPDR MSCI World Energy UCITS ETF,USD,318,Ireland,"gettex, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.3,SS42,A2AGZ1
LU1900066462,LU1900066462,Amundi MSCI Eastern Europe Ex Russia UCITS ETF Acc,EUR,318,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.5,LEER,LYX02C
IE00BMD8KM66,IE00BMD8KM66,JPMorgan BetaBuilders US Treasury Bond 0-3 Months UCITS ETF USD (Acc),USD,318,Ireland,London,ETF,0.07,BB3M,A2QL1K
LU1900068161,LU1900068161,Amundi MSCI AC Asia Ex Japan UCITS ETF Acc,EUR,317,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.5,LASI,LYX014
IE00BJQRDP39,IE00BJQRDP39,Invesco Quantitative Strategies ESG Global Equity Multi-Factor UCITS ETF EUR PfHdg Acc,EUR,317,Ireland,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.3,IQSE,A2PHJU
CH0454664027,CH0454664027,21shares Ethereum Staking ETP,USD,317,Switzerland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Euronext Amsterdam",ETN,1.49,ETHA,A2T68Z
LU1686832194,LU1686832194,Amundi Euro Government Bond 25+Y UCITS ETF Acc,EUR,317,Luxembourg,"gettex, Euronext Paris",ETF,0.07,LMTH,LYX0ZA
LU0614173549,LU0614173549,Xtrackers Eurozone Government Bond 1-3 UCITS ETF 1D,EUR,317,Luxembourg,"gettex, XETRA, Stuttgart",ETF,0.15,X03B,DBX0JH
IE00BF51K249,IE00BF51K249,Invesco Euro Corporate Bond UCITS ETF Dist,EUR,316,Ireland,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.1,PSFE,A2DX8S
IE000VA628D5,IE000VA628D5,iShares S&P 500 Top 20 UCITS ETF USD (Acc),USD,316,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.2,IS20,A40PU8
IE000CR7DJI8,IE000CR7DJI8,iShares S&P 500 Scored and Screened UCITS ETF EUR Hedged (Acc),EUR,315,Ireland,"gettex, XETRA",ETF,0.1,CBUM,A3DMKV
DE000ETFL466,DE000ETFL466,Deka EURO STOXX 50 ESG Filtered UCITS ETF,EUR,314,Germany,"gettex, XETRA, Stuttgart",ETF,0.15,ELFA,ETFL46
DE000ETF9603,DE000ETF9603,Amundi STOXX Europe 600 ESG II UCITS ETF Dist,EUR,314,Germany,"gettex, XETRA, Stuttgart, SIX Swiss Exchange",ETF,0.19,E960,ETF960
LU1280303014,LU1280303014,UBS MSCI USA Socially Responsible UCITS ETF hEUR dis,EUR,313,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.25,UET1,A14YUN
IE00BHXMHN35,IE00BHXMHN35,UBS S&P 500 Scored & Screened UCITS ETF hCHF acc,CHF,312,Ireland,SIX Swiss Exchange,ETF,0.13,5ESGS,A2PEJ1
LU0460391732,LU0460391732,Xtrackers Bloomberg Commodity ex-Agriculture & Livestock Swap UCITS ETF 2C,USD,311,Luxembourg,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.29,XSVT,DBX0DZ
IE00BMW42413,IE00BMW42413,iShares MSCI Europe Information Technology Sector UCITS ETF EUR (Acc),EUR,311,Ireland,"gettex, XETRA, London",ETF,0.18,ESIT,A2QBZ3
IE00B0M63516,IE00B0M63516,iShares MSCI Brazil UCITS ETF (Dist),USD,310,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.74,IQQB,A0HGWA
IE000W8RYVC0,IE000W8RYVC0,iShares MSCI EM ex-China UCITS ETF USD (Dist),USD,309,Ireland,Euronext Amsterdam,ETF,0.18,EXCD,A40BZQ
IE000ONQ3X90,IE000ONQ3X90,Xtrackers MSCI World UCITS ETF 2C - EUR Hedged,EUR,309,Ireland,"gettex, XETRA",ETF,0.17,XWEU,DBX0VF
IE00B6YX5K17,IE00B6YX5K17,SPDR Bloomberg 1-5 Year Gilt UCITS ETF,GBP,309,Ireland,"gettex, XETRA, London, Stuttgart",ETF,0.15,SYB5,A1JKSX
NL0009690239,NL0009690239,VanEck Global Real Estate UCITS ETF,EUR,308,Netherlands,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam, Euronext Brussels",ETF,0.25,TRET,A1T6SY
LU1287023342,LU1287023342,Amundi Euro Highest Rated Macro-Weighted Government Bond UCITS ETF Acc,EUR,306,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.17,LYXA,LYX0VE
IE000X59ZHE2,IE000X59ZHE2,iShares AI Infrastructure UCITS ETF USD (Acc),USD,306,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.35,AIFS,A40L9T
IE0000VITHT2,IE0000VITHT2,iShares iBonds Dec 2028 Term USD Corporate UCITS ETF USD (Dist),USD,306,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.12,CBU4,A3D8E4
IE00BK5BCH80,IE00BK5BCH80,L&G Clean Energy UCITS ETF,USD,306,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.49,RENW,A2QFEN
IE000IHURBR0,IE000IHURBR0,iShares iBonds Dec 2029 Term EUR Corporate UCITS ETF EUR (Dist),EUR,305,Ireland,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.12,29GI,A3EK6B
LU1847674733,LU1847674733,Ossiam Bloomberg Eurozone PAB NR UCITS ETF 1C (EUR),EUR,305,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange",ETF,0.17,OP2E,A2JN9T
IE00B9M04V95,IE00B9M04V95,iShares J.P. Morgan USD EM Bond CHF Hedged UCITS ETF (Dist),CHF,305,Ireland,"gettex, SIX Swiss Exchange",ETF,0.5,IS0B,A1W2EQ
IE00BK72HH44,IE00BK72HH44,UBS MSCI World Socially Responsible UCITS ETF USD dis,USD,305,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.19,4UB9,A2PZBH
IE000O58J820,IE000O58J820,Vanguard ESG North America All Cap UCITS ETF (USD) Accumulating,USD,304,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.12,V3YA,A3DJRE
GB00BNRRFY34,GB00BNRRFY34,CoinShares Physical Staked Solana,USD,304,Jersey,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange",ETN,0.0,SLNC,A3GXNS
IE00B52XQP83,IE00B52XQP83,iShares MSCI South Africa UCITS ETF,USD,304,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.65,IBC4,A0YJ8Y
LU1812092168,LU1812092168,Amundi Stoxx Europe Select Dividend 30 UCITS ETF Dist,EUR,304,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,SELD,LYX0Y9
IE00B27YCP72,IE00B27YCP72,iShares MSCI Emerging Markets Islamic UCITS ETF,USD,303,Ireland,"gettex, London, Stuttgart",ETF,0.35,IUSE,A0NA47
LU1681044993,LU1681044993,Amundi MSCI Switzerland UCITS ETF CHF,CHF,303,Luxembourg,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange",ETF,0.25,18MN,A2H57B
IE00048UULY2,IE00048UULY2,Fidelity EUR Corporate Bond Research Enhanced PAB UCITS ETF GBP Hedged (Acc),GBP,303,Ireland,London,ETF,0.25,FEIP,A3ERTQ
IE000TYGG0N6,IE000TYGG0N6,Fidelity Global Equity Research Enhanced PAB UCITS ETF USD (Acc),USD,302,Ireland,"gettex, XETRA, London",ETF,0.25,FRPG,A41F7K
IE00BYYLVK39,IE00BYYLVK39,UBS BBG Commodity CMCI SF UCITS ETF hCHF acc,CHF,302,Ireland,SIX Swiss Exchange,ETF,0.34,BCCMS,A2DMBF
LU3178805456,LU3178805456,Amundi EUR Cash Active UCITS ETF Acc,EUR,302,Luxembourg,"gettex, XETRA",ETF,0.1,CMMF,ETF287
IE000STIHQB2,IE000STIHQB2,Franklin Euro Short Maturity UCITS ETF (Acc),EUR,301,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,FVSA,A3D8NT
IE00B910VR50,IE00B910VR50,SPDR MSCI EMU UCITS ETF,EUR,301,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,ZPRE,A1KBQ3
IE00BZBW4Z27,IE00BZBW4Z27,First Trust US Equity Income UCITS ETF Dist,USD,301,Ireland,London,ETF,0.55,UIND,A2AEY8
IE00BKTLJC87,IE00BKTLJC87,iShares Smart City Infrastructure UCITS ETF USD (Acc),USD,301,Ireland,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.4,AYEU,A2PQUB
IE00BYTRR970,IE00BYTRR970,SPDR MSCI World Financials UCITS ETF,USD,300,Ireland,"gettex, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.3,SS43,A2AGZ2
IE00BKT1CS59,IE00BKT1CS59,iShares J.P. Morgan USD EM Corp Bond UCITS ETF EUR Hedged (Acc),EUR,300,Ireland,"gettex, XETRA",ETF,0.53,SNAZ,A2P0CC
LU1547515137,LU1547515137,BNP Paribas Easy JPM ESG EMBI Global Diversified Composite UCITS ETF EUR Hedged,EUR,300,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.26,ASRD,A2QMK4
LU0292107991,LU0292107991,Xtrackers MSCI EM Asia Screened Swap UCITS ETF 1C,USD,300,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.65,XMAS,DBX1MA
LU1437018838,LU1437018838,Amundi FTSE EPRA NAREIT Global UCITS ETF Acc,EUR,299,Luxembourg,"gettex, London, Euronext Paris, Stuttgart, Borsa Italiana, Euronext Amsterdam",ETF,0.24,A4H5,A2ATZC
IE000SGVQIZ9,IE000SGVQIZ9,HSBC MSCI Pacific ex Japan UCITS ETF USD (Acc),USD,299,Ireland,"gettex, XETRA, London",ETF,0.15,W450,A3DQXB
XS2376095068,XS2376095068,Invesco Physical Bitcoin,USD,299,Jersey,"gettex, XETRA, London, SIX Swiss Exchange",ETN,0.1,BTIC,A3GU8J
DE000ETFL375,DE000ETFL375,Deka iBoxx EUR Liquid Corporates Diversified UCITS ETF,EUR,299,Germany,"gettex, XETRA, Stuttgart",ETF,0.2,EL49,ETFL37
IE00B3DWVS88,IE00B3DWVS88,Invesco MSCI Emerging Markets UCITS ETF,USD,299,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.19,EMSM,A1CWJF
LU0322252924,LU0322252924,Xtrackers Vietnam Swap UCITS ETF 1C,USD,298,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.85,XFVT,DBX1AG
IE00BZ036J45,IE00BZ036J45,Xtrackers USD Corporate Bond UCITS ETF 2D EUR hedged,EUR,298,Ireland,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.21,XDGE,A14XH4
IE00BDT6FS23,IE00BDT6FS23,SPDR FTSE Global Convertible Bond UCITS ETF CHF Hedged (Acc),CHF,297,Ireland,SIX Swiss Exchange,ETF,0.55,GCVC,A2JQD9
IE00BYXYX521,IE00BYXYX521,Invesco Bloomberg Commodity ex-Agriculture UCITS ETF Acc,USD,296,Ireland,"gettex, XETRA",ETF,0.19,XAAG,A2DPAK
IE00BMYDM919,IE00BMYDM919,L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF EUR Dist,EUR,295,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,LGGE,A2QK9U
IE000GA3D489,IE000GA3D489,ARK Innovation UCITS ETF USD Accumulating,USD,295,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.75,ARXK,A408AW
IE00BNGFMX61,IE00BNGFMX61,Fidelity Japan Equity Research Enhanced UCITS ETF ACC-JPY,JPY,294,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,FJPR,A2QD43
LU1645386480,LU1645386480,UBS J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF hEUR acc,EUR,294,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.38,SEAB,A2DUHX
LU2297533809,LU2297533809,Amundi Index US Corporate SRI UCITS ETF DR Hedged EUR (D),EUR,293,Luxembourg,"gettex, XETRA",ETF,0.18,UCRH,A2QN4F
LU2089238385,LU2089238385,Amundi Prime Japan UCITS ETF DR (C),JPY,293,Luxembourg,"gettex, XETRA, London, Euronext Paris",ETF,0.05,PRAJ,A2PWML
DE0006289390,DE0006289390,iShares Dow Jones Industrial Average UCITS ETF (DE),USD,293,Germany,"gettex, XETRA, Stuttgart",ETF,0.51,EXI3,628939
LU1598689153,LU1598689153,Amundi MSCI EMU Small Cap ESG Broad Transition UCITS ETF Dist,EUR,293,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.4,LGWU,LYX0W3
IE000H1H16W5,IE000H1H16W5,iShares MSCI World Value Factor Advanced UCITS ETF USD (Acc),USD,292,Ireland,"gettex, XETRA, Euronext Amsterdam",ETF,0.25,CBUI,A3CUJR
IE000RUF4QN8,IE000RUF4QN8,Invesco Nasdaq-100 Swap UCITS ETF Dist,USD,291,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.2,EQQD,A3CPL4
IE000TB15RC6,IE000TB15RC6,UBS Core MSCI World UCITS ETF hEUR acc,EUR,290,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.09,BCFI,A404WY
IE00B3F81G20,IE00B3F81G20,iShares MSCI Emerging Markets Small Cap UCITS ETF,USD,290,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.74,EUNI,A0RGER
LU0290357507,LU0290357507,Xtrackers Eurozone Government Bond 15-30 UCITS ETF 1C,EUR,290,Luxembourg,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.15,DBXF,DBX0AJ
IE00BZ56RN96,IE00BZ56RN96,WisdomTree Global Quality Dividend Growth UCITS ETF USD,USD,290,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.38,WTEQ,A2AG1D
IE00B53L4X51,IE00B53L4X51,iShares FTSE MIB UCITS ETF (Acc),EUR,287,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.33,SXRY,A0YEDP
LU1602144732,LU1602144732,Amundi MSCI Japan ESG Broad Transition UCITS ETF EUR Acc,EUR,286,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.15,J1GR,A2DR4P
IE0003A512E4,IE0003A512E4,ARK Artificial Intelligence & Robotics UCITS ETF USD Accumulating,USD,286,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.75,AAKI,A408AX
IE00BPVLQD13,IE00BPVLQD13,Xtrackers MSCI Japan Screened UCITS ETF 1D,JPY,286,Ireland,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.15,XDNY,A119J2
LU1169820997,LU1169820997,UBS MSCI United Kingdom UCITS ETF hCHF acc,CHF,285,Luxembourg,SIX Swiss Exchange,ETF,0.23,UKCHF,A14ME1
LU0994505336,LU0994505336,Xtrackers Spanish Equity UCITS ETF 1D,EUR,285,Luxembourg,"gettex, XETRA, Stuttgart",ETF,0.3,XESD,DBX0K8
IE000V6KDJC9,IE000V6KDJC9,UBS MSCI World Selection UCITS ETF hEUR dis,EUR,284,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.18,BCFJ,A40U1T
IE00BCHWNV48,IE00BCHWNV48,Xtrackers MSCI USA Industrials UCITS ETF 1D,USD,283,Ireland,"gettex, XETRA, London",ETF,0.12,XUIN,A1W3GA
DE000ETF9090,DE000ETF9090,Amundi DAX 50 ESG II UCITS ETF Dist,EUR,283,Germany,"gettex, XETRA, SIX Swiss Exchange",ETF,0.15,E909,ETF909
LU1646361276,LU1646361276,Amundi Core MSCI EMU UCITS ETF Acc,EUR,283,Luxembourg,"gettex, Euronext Paris",ETF,0.12,B8TI,LYX0ZY
IE00BNDS1Q47,IE00BNDS1Q47,Vanguard ESG Global Corporate Bond UCITS ETF EUR Hedged Distributing,EUR,282,Ireland,"gettex, XETRA, Euronext Paris, Borsa Italiana, Euronext Amsterdam",ETF,0.15,V3GE,A2QL8X
LU1127514245,LU1127514245,Xtrackers MSCI EMU UCITS ETF 1C - USD Hedged,USD,282,Luxembourg,"gettex, London, SIX Swiss Exchange",ETF,0.17,XD5D,DBX0PU
LU1829219556,LU1829219556,Amundi Euro Highest Rated Macro-Weighted Government Bond 1-3Y UCITS ETF Acc,EUR,282,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.17,LYS4,LYX0Z6
IE000K1P4V37,IE000K1P4V37,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc EUR Hedged,EUR,282,Ireland,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETF,0.2,MWSH,ETF144
IE00BM8QRY62,IE00BM8QRY62,Invesco S&P 500 Equal Weight UCITS ETF Dist,USD,281,Ireland,"gettex, XETRA, London",ETF,0.2,SP2D,A2QP64
LU0950670009,LU0950670009,UBS MSCI EMU Small Cap UCITS ETF EUR acc,EUR,280,Luxembourg,SIX Swiss Exchange,ETF,0.28,EMUSC,A1W296
IE00BDQZN550,IE00BDQZN550,UBS MSCI ACWI Universal UCITS ETF hGBP acc,GBP,280,Ireland,SIX Swiss Exchange,ETF,0.26,AWESGG,A2JHVY
IE000Y2BJVK9,IE000Y2BJVK9,iShares iBonds Dec 2030 Term EUR Corporate UCITS ETF EUR (Acc),EUR,280,Ireland,"gettex, SIX Swiss Exchange, Borsa Italiana",ETF,0.12,R180,A40KHS
IE00BK7Y2P34,IE00BK7Y2P34,iShares Global Government Bond UCITS ETF USD Hedged (Acc),USD,279,Ireland,Euronext Amsterdam,ETF,0.25,SGLU,A2PLYQ
LU1169821888,LU1169821888,UBS Core MSCI Japan UCITS ETF hCHF acc,CHF,278,Luxembourg,SIX Swiss Exchange,ETF,0.15,JPNCHF,A14ME9
LU0875160326,LU0875160326,Xtrackers Harvest CSI 300 UCITS ETF 1D,USD,278,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.65,RQFI,DBX0NK
IE00BFM6T921,IE00BFM6T921,iShares Developed Markets Property Yield UCITS ETF USD (Acc),USD,277,Ireland,"gettex, London",ETF,0.59,SXRA,A2JKTX
IE00BZ4BMM98,IE00BZ4BMM98,Invesco EURO STOXX High Dividend Low Volatility UCITS ETF,EUR,276,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,EHDV,A2ABHF
LU1953136287,LU1953136287,BNP Paribas Easy EUR Corporate Bond SRI PAB UCITS ETF Dist,EUR,275,Luxembourg,"gettex, XETRA, Euronext Paris",ETF,0.15,ASRT,A3DF88
IE000VML2GZ3,IE000VML2GZ3,Amundi MSCI USA ESG Leaders Extra UCITS ETF DR USD (A),USD,275,Ireland,"gettex, XETRA, SIX Swiss Exchange",ETF,0.1,MWOJ,ETF027
IE000E4BATC9,IE000E4BATC9,Xtrackers MSCI World ESG UCITS ETF 1D,USD,275,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.2,XZWD,DBX0WC
IE00B44CND37,IE00B44CND37,SPDR Bloomberg US Treasury Bond UCITS ETF,USD,275,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,SYBT,A1JJTT
IE00BMGNVD65,IE00BMGNVD65,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Dist),USD,275,Ireland,"gettex, Euronext Paris, Euronext Amsterdam",ETF,0.1,AYEH,A2P8AZ
IE00BMZ17W23,IE00BMZ17W23,iShares MSCI World SRI UCITS ETF EUR Hedged (Dist),EUR,273,Ireland,"gettex, XETRA, SIX Swiss Exchange",ETF,0.23,UEEA,A2QDP2
IE00BKY4W127,IE00BKY4W127,WisdomTree Broad Commodities UCITS ETF USD Unhedged Acc,USD,272,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.19,PCOM,A2QSKH
IE00BBQ2W338,IE00BBQ2W338,HSBC MSCI AC Far East ex Japan UCITS ETF USD,USD,272,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.45,H411,A1W2EL
IE00BLPK3577,IE00BLPK3577,WisdomTree Cybersecurity UCITS ETF USD Acc,USD,272,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.45,W1TB,A2QGAH
LU1681041890,LU1681041890,Amundi MSCI Europe Quality Factor UCITS ETF EUR (C),EUR,272,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.23,AMEQ,A2H59G
FR0010655746,FR0010655746,Amundi IBEX 35 UCITS ETF Acc,EUR,271,France,"gettex, XETRA, London, Euronext Paris, Stuttgart",ETF,0.3,AMES,A0REJT
LU1681037864,LU1681037864,Amundi Japan Topix UCITS ETF Daily Hedged EUR (C),EUR,271,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.48,TTPX,A2H58W
IE000LZI2UH4,IE000LZI2UH4,JPMorgan USD High Yield Bond Active UCITS ETF USD (acc),USD,271,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.45,JPUA,A40MLY
IE00B6R52143,IE00B6R52143,iShares Agribusiness UCITS ETF,USD,270,Ireland,"gettex, London, Stuttgart, Borsa Italiana, Euronext Amsterdam",ETF,0.55,IS0C,A1JKQK
IE00BMW42298,IE00BMW42298,iShares MSCI Europe Consumer Discretionary Sector UCITS ETF EUR (Acc),EUR,269,Ireland,"gettex, XETRA, London",ETF,0.18,ESIC,A2QBZ7
IE000PB4LRO2,IE000PB4LRO2,Amundi MSCI World ESG Broad Transition UCITS ETF Dist,EUR,269,Ireland,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETF,0.2,CLWD,ETF140
LU2439113387,LU2439113387,Amundi Index Euro Aggregate SRI UCITS ETF DR (D),EUR,268,Luxembourg,"gettex, XETRA",ETF,0.16,9E0E,A3DEGS
LU1215461325,LU1215461325,UBS BBG MSCI US Liquid Corp Sustainable UCITS ETF hEUR acc,EUR,268,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.16,UET0,A14YV6
FR0010717090,FR0010717090,Amundi MSCI EMU High Dividend UCITS ETF UCITS ETF Acc,EUR,268,France,"gettex, XETRA, Euronext Paris, Stuttgart",ETF,0.3,18M2,A0RF42
IE000Q9W2IR3,IE000Q9W2IR3,iShares AI Adopters & Applications UCITS ETF USD (Acc),USD,268,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.35,AIAA,A40L9U
IE00BWTN6Y99,IE00BWTN6Y99,Invesco S&P 500 High Dividend Low Volatility UCITS ETF,USD,268,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,HDLV,A14RHD
LU0292103222,LU0292103222,Xtrackers MSCI Europe Health Care Screened UCITS ETF 1C 1C,EUR,268,Luxembourg,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.17,DXSE,DBX1SH
IE00BDD48R20,IE00BDD48R20,Vanguard USD Corporate 1-3 Bond UCITS ETF Distributing,USD,267,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.09,VUSC,A2JCCL
